output_prefix	name	motif_id	cluster	total_tfbs	CD8_Good_mean_score	CD8_Good_bound	CD8_Poor_mean_score	CD8_Poor_bound	CD8_Good_CD8_Poor_change	CD8_Good_CD8_Poor_pvalue	CD8_Good_CD8_Poor_highlighted
ARNT2_MA1464.2	ARNT2	MA1464.2	C_ARNT2	3456	1.0247	775	1.12271	856	0.02552	4.00147E-26	False
ASCL1_MA1100.3	ASCL1	MA1100.3	C_MBD2	9578	0.64145	607	0.7837	752	-0.05457	6.61578E-80	False
ASCL1_MA1631.2	ASCL1	MA1631.2	C_ZEB1	17634	0.62215	990	0.75347	1184	-0.04001	2.55191E-72	False
ATF2_MA1632.2	ATF2	MA1632.2	C_JDP2	9417	0.58241	794	0.65392	843	0.04251	6.81091E-66	False
ATF3_MA0605.3	ATF3	MA0605.3	C_JDP2	2907	1.02967	716	1.09962	759	0.07493	5.36563E-65	False
ATF4_MA0833.3	ATF4	MA0833.3	C_CEBPG	8445	0.40597	253	0.47715	267	0.03288	4.19631E-54	False
ATF6_MA1466.2	ATF6	MA1466.2	C_CREB3	3601	0.83622	546	0.95975	604	-0.0112	5.29459E-08	False
ATF7_MA0834.2	ATF7	MA0834.2	C_JDP2	2611	1.00803	637	1.06822	671	0.08712	2.64716E-67	False
MAFK_MA0496.4	MAFK	MA0496.4	C_MAFK	12759	0.51901	584	0.64185	679	-0.03186	1.19556E-61	False
BACH2_MA1101.3	BACH2	MA1101.3	C_fos-1	4597	0.50169	207	0.62031	224	-0.03083	1.49649E-39	False
BACH2_MA1470.2	BACH2	MA1470.2	C_BACH2	4412	0.56899	309	0.61369	332	0.09258	5.55337E-85	False
BARHL1_MA0877.4	BARHL1	MA0877.4	C_BARHL1	3557	0.64663	234	0.71016	252	0.04919	1.87906E-49	False
BARHL2_MA0635.2	BARHL2	MA0635.2	C_BARHL1	3557	0.64663	234	0.71016	252	0.04919	1.87906E-49	False
BARX1_MA0875.2	BARX1	MA0875.2	C_B-H2	9415	0.3901	220	0.43357	242	0.08861	4.36082E-99	False
BARX2_MA1471.2	BARX2	MA1471.2	C_BARX2	12661	0.32863	118	0.37778	132	0.07147	3.91117E-92	False
BATF_MA1634.2	BATF	MA1634.2	C_fos-1	5392	0.5012	205	0.61589	240	-0.02069	7.65867E-24	False
BATFJUN_MA0462.3	BATF::JUN	MA0462.3	C_fos-1	5392	0.5012	205	0.61589	240	-0.02069	7.65867E-24	False
JUN_MA0488.2	JUN	MA0488.2	C_JDP2	8947	0.58335	768	0.65275	826	0.04971	5.78377E-74	False
BATF3_MA0835.3	BATF3	MA0835.3	C_fos-1	5392	0.5012	205	0.61589	240	-0.02069	7.65867E-24	False
BCL6_MA0463.3	BCL6	MA0463.3	C_BCL6	6918	0.51001	301	0.60026	346	0.0159	5.69471E-24	False
BHLHE22_MA1635.2	BHLHE22	MA1635.2	C_MBD2	25544	0.57488	1321	0.7135	1618	-0.05999	3.58723E-100	True
BHLHE23_MA0817.2	BHLHE23	MA0817.2	C_OLIG1	3136	0.39553	37	0.42726	36	0.08218	6.33067E-71	False
BHLHE40_MA0464.3	BHLHE40	MA0464.3	C_BHLHE40	2778	0.92604	514	1.02862	557	0.009	2.80430E-05	False
BNC2_MA1928.2	BNC2	MA1928.2	C_fos-1	5392	0.5012	205	0.61589	240	-0.02069	7.65867E-24	False
BSX_MA0876.2	BSX	MA0876.2	C_B-H2	9415	0.3901	220	0.43357	242	0.08861	4.36082E-99	False
CDX2_MA0465.3	CDX2	MA0465.3	C_HOXB13	13967	0.4389	334	0.4544	320	0.12888	3.95642E-117	True
CDX4_MA1473.2	CDX4	MA1473.2	C_HOXA10	12377	0.40993	250	0.43485	237	0.10981	6.65072E-114	True
CEBPA_MA0102.5	CEBPA	MA0102.5	C_atf-2	9128	0.38056	144	0.46091	171	0.01998	1.11955E-34	False
CEBPB_MA0466.4	CEBPB	MA0466.4	C_atf-2	1477	0.58001	95	0.65315	94	0.03416	3.70931E-21	False
CEBPD_MA0836.3	CEBPD	MA0836.3	C_CEBPD	9640	0.41127	211	0.50069	271	0.00412	8.62980E-06	False
CEBPE_MA0837.3	CEBPE	MA0837.3	C_atf-2	1766	0.54333	99	0.61031	96	0.04392	5.17141E-40	False
CEBPG_MA1636.2	CEBPG	MA1636.2	C_CEBPG	9421	0.38969	223	0.45804	240	0.03807	9.16587E-64	False
CLOCK_MA0819.3	CLOCK	MA0819.3	C_PHYPA_008731	2183	0.71337	201	0.81563	227	0.00262	7.76503E-03	False
CREB1_MA0018.5	CREB1	MA0018.5	C_JDP2	10542	0.54117	765	0.62964	821	0.00636	4.33784E-07	False
CREB3_MA0638.2	CREB3	MA0638.2	C_CREB3	3195	1.02324	735	1.12607	773	0.02642	7.63727E-28	False
CREB3L1_MA0839.2	CREB3L1	MA0839.2	C_CREB3	3957	0.75839	506	0.89217	553	-0.04397	3.69157E-54	False
CREB3L4_MA1474.2	CREB3L4	MA1474.2	C_CREB3L4	3789	0.91936	676	1.05226	728	-0.02377	2.42758E-24	False
CREB3L4_MA1475.2	CREB3L4	MA1475.2	C_JDP2	2813	1.20755	864	1.28288	912	0.08853	1.38466E-65	False
CREM_MA0609.3	CREM	MA0609.3	C_JDP2	3363	1.0252	814	1.11007	860	0.05188	1.45319E-51	False
CTCF_MA0139.2	CTCF	MA0139.2	C_CTCF	18139	0.84829	2384	0.97349	2689	-0.0229	6.85609E-53	False
CTCF_MA1929.2	CTCF	MA1929.2	C_CTCF	14843	0.74808	1474	0.87436	1664	-0.02725	9.06102E-60	False
CTCF_MA1930.2	CTCF	MA1930.2	C_CTCF	13745	0.75399	1365	0.88733	1591	-0.03923	6.91955E-73	False
CTCFL_MA1102.3	CTCFL	MA1102.3	C_CTCFL	14133	0.94984	2265	1.09984	2659	-0.04044	3.26811E-71	False
CUX1_MA0754.3	CUX1	MA0754.3	C_ONECUT1	2618	0.41515	53	0.43051	55	0.1382	4.17400E-89	True
HOXB13_MA0901.3	HOXB13	MA0901.3	C_HOXB13	20681	0.38631	395	0.41838	368	0.10127	2.38518E-117	True
CUX2_MA0755.2	CUX2	MA0755.2	C_ONECUT1	2842	0.39276	44	0.4082	50	0.14356	1.09985E-94	True
DBP_MA0639.2	DBP	MA0639.2	C_vri	2823	0.49761	166	0.57154	186	0.03447	1.34877E-29	False
DLX1_MA0879.3	DLX1	MA0879.3	C_B-H2	9415	0.3901	220	0.43357	242	0.08861	4.36082E-99	False
DLX6_MA0882.2	DLX6	MA0882.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
DMRT3_MA0610.2	DMRT3	MA0610.2	C_DMRT3	8878	0.40031	179	0.46735	212	0.04489	1.16073E-60	False
DMRTA1_MA1707.2	DMRTA1	MA1707.2	C_DMRTA1	6259	0.35852	84	0.42208	106	0.05088	3.19670E-67	False
DMRTA2_MA1478.2	DMRTA2	MA1478.2	C_DMRTA2	9864	0.44672	273	0.52178	326	0.03732	1.55763E-57	False
DMRTC2_MA1479.2	DMRTC2	MA1479.2	C_DMRTC2	7385	0.36196	106	0.42169	132	0.05705	2.07767E-73	False
DPRX_MA1480.2	DPRX	MA1480.2	C_DPRX	4809	0.39959	94	0.48175	95	0.01321	7.96086E-15	False
DRGX_MA1481.2	DRGX	MA1481.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
E2F2_MA0864.3	E2F2	MA0864.3	C_E2F4	2055	0.85475	266	0.98005	301	-0.02834	4.38093E-23	False
E2F3_MA0469.4	E2F3	MA0469.4	C_E2FC	1759	0.62015	113	0.66465	122	0.09736	4.14069E-66	True
ONECUT2_MA0756.3	ONECUT2	MA0756.3	C_ONECUT1	2895	0.45116	66	0.47919	70	0.12043	4.67876E-86	True
E2F4_MA0470.3	E2F4	MA0470.3	C_E2F4	1832	0.94862	294	1.066	331	0.00273	1.71109E-01	False
E2F6_MA0471.3	E2F6	MA0471.3	C_UGA3	16716	0.86886	2003	1.00626	2449	-0.02196	1.82102E-47	False
E2F8_MA0865.3	E2F8	MA0865.3	C_E2F8	5919	1.00683	938	1.13757	1108	-0.00855	5.26751E-10	False
EBF1_MA0154.5	EBF1	MA0154.5	C_EBF1	12399	0.62322	678	0.76464	863	-0.05387	5.17085E-81	False
EBF3_MA1637.2	EBF3	MA1637.2	C_Ebf2	12482	0.63233	643	0.75894	818	-0.03559	1.07692E-61	False
EGR1_MA0162.5	EGR1	MA0162.5	C_EGR1	15049	1.07977	2918	1.23835	3509	-0.04935	1.03376E-79	False
EGR3_MA0732.2	EGR3	MA0732.2	C_EGR1	13362	1.14852	2918	1.30288	3438	-0.03302	1.95853E-57	False
EGR4_MA0733.2	EGR4	MA0733.2	C_EGR1	13326	1.06936	2587	1.22699	3089	-0.04837	2.56022E-76	False
EHF_MA0598.4	EHF	MA0598.4	C_Erg	18377	0.69767	1813	0.81477	2085	-0.0182	5.98862E-46	False
ELF1_MA0473.4	ELF1	MA0473.4	C_Erg	20240	0.67384	1715	0.79282	1989	-0.02196	2.03992E-53	False
ELF2_MA1483.3	ELF2	MA1483.3	C_ELF2	9394	0.95183	1765	1.07615	1987	-0.01063	2.14830E-18	False
ELF3_MA0640.3	ELF3	MA0640.3	C_Erg	21353	0.62752	1549	0.74238	1824	-0.01946	1.40976E-48	False
ELK1_MA0028.3	ELK1	MA0028.3	C_FLI1	6006	1.23664	1765	1.34781	1957	0.04068	1.01946E-50	False
EOMES_MA0800.2	EOMES	MA0800.2	C_TBX4	8294	0.46105	255	0.54778	290	0.01643	1.25831E-30	False
ETV7_MA1708.2	ETV7	MA1708.2	C_ETV6	11144	0.90896	1913	1.03457	2178	-0.01544	8.86288E-33	False
HOXA1_MA1495.2	HOXA1	MA1495.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
ELK1HOXB13_MA1932.2	ELK1::HOXB13	MA1932.2	C_ELK1::HOXB13	4803	0.79466	628	0.88393	724	0.03464	9.13409E-44	False
PAX1_MA0779.2	PAX1	MA0779.2	C_sv	2659	0.7127	246	0.79161	258	0.04994	5.11206E-45	False
PAX5_MA0014.4	PAX5	MA0014.4	C_PAX5	3186	0.92493	519	1.0403	563	0.00207	6.10953E-02	False
PAX9_MA0781.2	PAX9	MA0781.2	C_sv	3070	0.69783	281	0.79298	300	0.01464	1.97773E-14	False
SPDEF_MA0686.2	SPDEF	MA0686.2	C_SPDEF	4964	0.94621	902	1.07622	1024	-0.02109	2.89862E-26	False
ELK1SREBF2_MA1933.2	ELK1::SREBF2	MA1933.2	C_ELK1::SREBF2	5272	1.06421	1199	1.18447	1356	0.00551	1.26779E-02	False
SREBF2_MA0828.3	SREBF2	MA0828.3	C_SREBP	3617	0.74096	547	0.81664	558	0.02707	2.81141E-30	False
TEF_MA0843.2	TEF	MA0843.2	C_vri	3174	0.445	130	0.50751	131	0.04905	2.51817E-48	False
ELK3_MA0759.3	ELK3	MA0759.3	C_FLI1	6574	1.32901	2166	1.43901	2397	0.04983	3.63017E-61	False
ELK4_MA0076.3	ELK4	MA0076.3	C_FLI1	11123	1.10181	2624	1.22167	2935	0.00779	1.58832E-14	False
EMX1_MA0612.3	EMX1	MA0612.3	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
EMX2_MA0886.2	EMX2	MA0886.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
EN1_MA0027.3	EN1	MA0027.3	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
EN2_MA0642.3	EN2	MA0642.3	C_Dr	4417	0.41112	136	0.46881	157	0.06364	2.58151E-68	False
ERF_MA0760.2	ERF	MA0760.2	C_FLI1	6767	1.01653	1419	1.12109	1577	0.02722	3.39665E-38	False
ERFFIGLA_MA1934.2	ERF::FIGLA	MA1934.2	C_ETV5::FIGLA	9830	0.70661	806	0.8268	993	-0.01408	4.15640E-22	False
FIGLA_MA0820.2	FIGLA	MA0820.2	C_ZEB1	42756	0.5582	1927	0.68473	2335	-0.04067	3.52702E-100	False
ERFFOXI1_MA1935.2	ERF::FOXI1	MA1935.2	C_FOXJ2::ELF1	15926	0.59378	975	0.68678	1118	0.01648	1.35960E-29	False
ERFFOXO1_MA1936.2	ERF::FOXO1	MA1936.2	C_ERF::FOXO1	15142	0.52359	620	0.6122	757	0.01779	9.48386E-38	False
ERFHOXB13_MA1937.2	ERF::HOXB13	MA1937.2	C_ERF::HOXB13	6626	0.51761	324	0.58317	362	0.05544	1.31242E-66	False
MAX_MA0058.4	MAX	MA0058.4	C_PHYPA_008731	6875	0.90491	1170	1.01537	1299	0.00375	1.59929E-03	False
ERFNHLH1_MA1938.2	ERF::NHLH1	MA1938.2	C_ERF::NHLH1	11249	0.74648	1082	0.87804	1303	-0.02771	1.56438E-51	False
NHLH1_MA0048.3	NHLH1	MA0048.3	C_MBD2	13142	0.64517	872	0.7948	1069	-0.06955	1.14698E-91	True
ERFSREBF2_MA1939.2	ERF::SREBF2	MA1939.2	C_ERF::SREBF2	4289	0.71983	492	0.82265	566	0.00092	3.64059E-01	False
ESR1_MA0112.4	ESR1	MA0112.4	C_ESR2	5658	0.53783	233	0.66665	287	-0.05045	5.34364E-60	False
ESRRA_MA0592.4	ESRRA	MA0592.4	C_ESRRA	8128	0.46907	228	0.56747	269	-0.00759	1.36772E-07	False
ESRRB_MA0141.4	ESRRB	MA0141.4	C_ESRRA	7756	0.45422	191	0.55399	230	-0.00976	1.21402E-14	False
ESX1_MA0644.3	ESX1	MA0644.3	C_otp	4286	0.34904	42	0.39341	52	0.08435	7.74388E-73	False
ETS1_MA0098.4	ETS1	MA0098.4	C_FLI1	7904	1.05393	1766	1.1601	1987	0.02987	4.57781E-45	False
ETS2_MA1484.2	ETS2	MA1484.2	C_FLI1	7037	1.06847	1581	1.18619	1785	0.01613	4.00689E-28	False
ETV1_MA0761.3	ETV1	MA0761.3	C_Erg	21833	0.60976	1331	0.72872	1605	-0.02517	1.93468E-61	False
ETV2_MA0762.2	ETV2	MA0762.2	C_ETV2	7529	0.84893	1076	0.95773	1201	0.004	6.79358E-02	False
ETV2DRGX_MA1940.2	ETV2::DRGX	MA1940.2	C_ETV5::DRGX	5678	0.51339	276	0.57884	309	0.05435	7.15896E-62	False
ETV2FIGLA_MA1941.2	ETV2::FIGLA	MA1941.2	C_ETV5::FIGLA	10816	0.74007	1024	0.86777	1217	-0.02096	8.64619E-39	False
ETV2FOXI1_MA1942.2	ETV2::FOXI1	MA1942.2	C_FOXJ2::ELF1	16614	0.61172	1083	0.70652	1288	0.01528	8.10078E-33	False
ETV2HOXB13_MA1943.2	ETV2::HOXB13	MA1943.2	C_ETV2::HOXB13	4402	0.54157	247	0.63028	289	0.01347	2.68226E-12	False
ETV3_MA0763.2	ETV3	MA0763.2	C_FLI1	5631	1.11457	1438	1.2206	1600	0.04047	9.36448E-54	False
ETV4_MA0764.4	ETV4	MA0764.4	C_FLI1	6310	1.24947	1906	1.3611	2114	0.03836	2.27048E-45	False
ETV5_MA0765.4	ETV5	MA0765.4	C_FLI1	5037	1.32559	1660	1.43377	1841	0.05587	6.63037E-61	False
ETV5DRGX_MA1944.2	ETV5::DRGX	MA1944.2	C_ETV5::DRGX	7510	0.53771	396	0.6222	461	0.02428	4.00258E-43	False
ETV5FIGLA_MA1945.2	ETV5::FIGLA	MA1945.2	C_ETV5::FIGLA	13715	0.69419	1117	0.83301	1315	-0.04616	1.47244E-77	False
ETV5FOXI1_MA1946.2	ETV5::FOXI1	MA1946.2	C_FOXO1::ELK1	11926	0.58002	670	0.67528	790	0.0123	4.59945E-29	False
ETV5FOXO1_MA1947.2	ETV5::FOXO1	MA1947.2	C_ETV5::FOXO1	13205	0.51611	468	0.6003	557	0.02522	4.72310E-52	False
ETV5HOXA2_MA1948.2	ETV5::HOXA2	MA1948.2	C_ETV5::HOXA2	5728	0.54282	311	0.61632	334	0.03725	8.25677E-46	False
HOXA2_MA0900.3	HOXA2	MA0900.3	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
ETV6_MA0645.2	ETV6	MA0645.2	C_ETV6	10377	0.98005	2066	1.11098	2338	-0.01618	1.41703E-29	False
EVX1_MA0887.2	EVX1	MA0887.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
EVX2_MA0888.2	EVX2	MA0888.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
FEV_MA0156.4	FEV	MA0156.4	C_FLI1	5782	1.22842	1676	1.33696	1863	0.04204	3.34173E-54	False
FLI1_MA0475.3	FLI1	MA0475.3	C_FLI1	6640	1.16256	1769	1.2671	1959	0.04251	1.87432E-58	False
FLI1DRGX_MA1949.2	FLI1::DRGX	MA1949.2	C_FLI1::DRGX	6162	0.59754	472	0.6872	539	0.01633	2.61706E-21	False
FLI1FOXI1_MA1950.2	FLI1::FOXI1	MA1950.2	C_FOXJ2::ELF1	16051	0.53191	752	0.62085	862	0.01662	3.18329E-37	False
FOS_MA0476.2	FOS	MA0476.2	C_fos-1	7957	0.45708	238	0.55399	276	0.0028	1.73599E-01	False
FOS_MA1951.2	FOS	MA1951.2	C_JDP2	3739	0.91421	758	0.98352	818	0.07881	9.16193E-67	False
FOSJUN_MA0099.4	FOS::JUN	MA0099.4	C_fos-1	5191	0.51155	239	0.62052	263	-0.01288	1.93712E-14	False
FOSJUN_MA1126.2	FOS::JUN	MA1126.2	C_JDP2	4812	0.81582	805	0.86176	825	0.09655	8.06301E-88	True
FOSJUNB_MA1134.2	FOS::JUNB	MA1134.2	C_fos-1	5268	0.49533	209	0.60199	230	-0.00947	1.03347E-08	False
JUNB_MA1140.3	JUNB	MA1140.3	C_JDP2	3092	1.03736	764	1.10889	821	0.07919	2.93603E-64	False
JUNB_MA0490.3	JUNB	MA0490.3	C_fos-1	5671	0.49268	213	0.60369	238	-0.01664	4.90828E-24	False
FOSJUND_MA1141.2	FOS::JUND	MA1141.2	C_fos-1	6454	0.49998	272	0.60805	308	-0.01265	1.15982E-13	False
JUND_MA0492.2	JUND	MA0492.2	C_JDP2	7762	0.61041	729	0.68646	795	0.04158	3.63257E-59	False
JUND_MA0491.3	JUND	MA0491.3	C_fos-1	5473	0.48053	199	0.5831	216	-0.00389	2.79890E-03	False
FOSBJUNB_MA1135.2	FOSB::JUNB	MA1135.2	C_fos-1	5239	0.48852	199	0.59226	222	-0.00423	1.34171E-03	False
FOSL1_MA0477.3	FOSL1	MA0477.3	C_fos-1	6040	0.48851	217	0.59751	252	-0.01421	1.64943E-15	False
FOSL1JUN_MA1128.2	FOSL1::JUN	MA1128.2	C_fos-1	5930	0.5084	283	0.61031	307	-0.00316	1.51389E-02	False
FOSL1JUNB_MA1137.2	FOSL1::JUNB	MA1137.2	C_fos-1	5827	0.45459	183	0.55216	196	-0.00011	6.54444E-01	False
FOSL1JUND_MA1142.2	FOSL1::JUND	MA1142.2	C_fos-1	6278	0.49155	280	0.59075	299	-0.00011	3.04220E-01	False
FOSL1JUND_MA1143.2	FOSL1::JUND	MA1143.2	C_FOSL1::JUND	4222	0.87659	835	0.93862	866	0.07443	2.61675E-71	False
FOSL2_MA0478.2	FOSL2	MA0478.2	C_fos-1	10400	0.43858	291	0.54632	324	-0.0219	1.02021E-39	False
FOSL2JUN_MA1130.2	FOSL2::JUN	MA1130.2	C_fos-1	5111	0.51463	240	0.62118	264	-0.00692	7.30459E-09	False
FOSL2JUN_MA1131.2	FOSL2::JUN	MA1131.2	C_JDP2	4112	0.88783	813	0.95539	864	0.06953	5.15742E-67	False
FOSL2JUNB_MA1138.2	FOSL2::JUNB	MA1138.2	C_fos-1	5733	0.47106	196	0.57325	217	-0.00368	8.15976E-03	False
FOSL2JUNB_MA1139.2	FOSL2::JUNB	MA1139.2	C_JDP2	3168	0.94023	684	0.99229	724	0.09587	5.65346E-74	False
FOSL2JUND_MA1144.2	FOSL2::JUND	MA1144.2	C_fos-1	4962	0.49448	195	0.60207	216	-0.01074	5.30475E-12	False
FOSL2JUND_MA1145.2	FOSL2::JUND	MA1145.2	C_JDP2	4148	0.87659	806	0.9442	839	0.06805	1.41237E-63	False
FOXA1_MA0148.5	FOXA1	MA0148.5	C_FKH1	10381	0.42935	272	0.49171	299	0.04649	3.55652E-80	False
FOXA2_MA0047.4	FOXA2	MA0047.4	C_FKH1	10244	0.40933	272	0.49209	311	0.0148	2.51625E-35	False
FOXA3_MA1683.2	FOXA3	MA1683.2	C_FKH1	8151	0.41814	241	0.50837	276	-0.00143	9.37600E-01	False
FOXC2_MA0846.2	FOXC2	MA0846.2	C_FOXC2	21083	0.36055	272	0.40845	324	0.07796	6.45284E-108	True
FOXD1_MA0031.2	FOXD1	MA0031.2	C_FKH1	14848	0.4173	355	0.48091	392	0.04799	8.50898E-80	False
FOXD2_MA0847.4	FOXD2	MA0847.4	C_FOXE1	20508	0.36084	271	0.41169	325	0.07227	1.41613E-109	True
FOXD3_MA0041.3	FOXD3	MA0041.3	C_FOXD3	29809	0.35105	365	0.40407	419	0.06983	1.91550E-110	True
FOXE1_MA1487.3	FOXE1	MA1487.3	C_FOXE1	28795	0.35986	348	0.4174	397	0.05827	3.35862E-100	False
FOXF2_MA0030.2	FOXF2	MA0030.2	C_FOXF2	11400	0.41692	296	0.47163	305	0.0579	3.17889E-82	False
FOXH1_MA0479.2	FOXH1	MA0479.2	C_FOXH1	10167	0.42004	222	0.46827	242	0.07003	3.48480E-92	False
FOXJ2ELF1_MA1952.2	FOXJ2::ELF1	MA1952.2	C_FOXJ2::ELF1	16698	0.59288	1134	0.67694	1285	0.02915	2.48987E-61	False
PITX1_MA0682.3	PITX1	MA0682.3	C_unc-30	16969	0.42444	443	0.48176	425	0.04511	4.50601E-80	False
FOXK1_MA0852.3	FOXK1	MA0852.3	C_FKH1	10360	0.44099	306	0.50679	330	0.04265	6.16096E-67	False
FOXK2_MA1103.3	FOXK2	MA1103.3	C_FKH1	10360	0.44099	306	0.50679	330	0.04265	6.16096E-67	False
FOXO1ELF1_MA1953.2	FOXO1::ELF1	MA1953.2	C_FOXO1::ELK1	15854	0.51559	605	0.58933	700	0.04148	6.65763E-70	False
FOXO1ELK1_MA1954.2	FOXO1::ELK1	MA1954.2	C_FOXO1::ELK1	16216	0.55855	844	0.64764	979	0.019	1.34509E-45	False
FOXO1ELK3_MA1955.2	FOXO1::ELK3	MA1955.2	C_FOXO1::ELK1	12788	0.54015	597	0.62455	711	0.02323	1.53113E-46	False
FOXO1FLI1_MA1956.2	FOXO1::FLI1	MA1956.2	C_FOXO1::ELK1	15157	0.50903	613	0.58471	716	0.03929	3.32415E-73	False
FOXP1_MA0481.4	FOXP1	MA0481.4	C_FKH1	8151	0.41814	241	0.50837	276	-0.00143	9.37600E-01	False
FOXP2_MA0593.2	FOXP2	MA0593.2	C_FKH1	20280	0.41349	432	0.47901	494	0.04528	2.25866E-78	False
GABPA_MA0062.4	GABPA	MA0062.4	C_Erg	21089	0.66627	1688	0.78093	1976	-0.01503	1.64265E-37	False
GATA1_MA0035.5	GATA1	MA0035.5	C_GLN3	5902	0.38656	121	0.48899	142	-0.01966	8.09944E-25	False
GATA1TAL1_MA0140.3	GATA1::TAL1	MA0140.3	C_GATA1::TAL1	7994	0.44641	236	0.49281	223	0.07592	4.75700E-82	False
GATA2_MA0036.4	GATA2	MA0036.4	C_grn	5904	0.39295	116	0.47445	140	0.01743	6.41953E-26	False
GATA4_MA0482.3	GATA4	MA0482.3	C_grn	6835	0.38766	131	0.47614	146	0.00237	1.55021E-01	False
GATA5_MA0766.3	GATA5	MA0766.3	C_grn	5335	0.39995	123	0.4857	132	0.00854	1.83639E-10	False
GATA6_MA1104.3	GATA6	MA1104.3	C_GLN3	8376	0.36649	126	0.44229	147	0.02626	2.24483E-45	False
GBX1_MA0889.2	GBX1	MA0889.2	C_Dr	4417	0.41109	136	0.46875	157	0.06366	2.50832E-68	False
GBX2_MA0890.2	GBX2	MA0890.2	C_B-H2	9415	0.3901	220	0.43357	242	0.08861	4.36082E-99	False
GCM1_MA0646.2	GCM1	MA0646.2	C_GCM1	4117	0.62313	244	0.76302	290	-0.05107	7.76790E-50	False
SOX2_MA0143.5	SOX2	MA0143.5	C_Sox7	4732	0.49263	177	0.54784	183	0.06206	4.37253E-69	False
GCM2_MA0767.2	GCM2	MA0767.2	C_GCM2	3327	0.66431	222	0.80387	261	-0.04769	2.85432E-45	False
GFI1_MA0038.3	GFI1	MA0038.3	C_GFI1	11070	0.46964	470	0.53997	526	0.03395	3.39540E-57	False
GLI3_MA1491.3	GLI3	MA1491.3	C_GLI3	6694	0.64784	451	0.79868	536	-0.06576	2.94157E-79	True
GLIS1_MA0735.2	GLIS1	MA0735.2	C_GLIS3	4228	0.78795	403	0.93853	507	-0.05377	2.26380E-59	False
GRHL1_MA0647.2	GRHL1	MA0647.2	C_GRHL1	3232	0.45773	102	0.55063	106	-0.00335	1.90821E-03	False
GRHL2_MA1105.3	GRHL2	MA1105.3	C_GRHL2	7547	0.47287	248	0.5718	282	-0.00693	1.69480E-10	False
GSC_MA0648.2	GSC	MA0648.2	C_unc-30	16969	0.42444	443	0.48176	425	0.04511	4.50601E-80	False
GSC2_MA0891.2	GSC2	MA0891.2	C_unc-30	16969	0.42444	443	0.48176	425	0.04511	4.50601E-80	False
GSX1_MA0892.2	GSX1	MA0892.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
GSX2_MA0893.3	GSX2	MA0893.3	C_otp	3662	0.35881	43	0.41429	52	0.06466	3.29791E-56	False
TCF3_MA0522.4	TCF3	MA0522.4	C_ZEB1	12946	0.62009	722	0.76002	860	-0.05277	4.39239E-75	False
HAND2_MA1638.2	HAND2	MA1638.2	C_lin-32	25109	0.45821	674	0.56672	817	-0.02109	3.41788E-55	False
HES1_MA1099.3	HES1	MA1099.3	C_HES1	3861	1.16235	990	1.28685	1097	-0.00936	9.77949E-12	False
HES2_MA0616.3	HES2	MA0616.3	C_BHLHE40	3624	0.93112	585	1.05246	684	-0.0071	8.04135E-06	False
HESX1_MA0894.2	HESX1	MA0894.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
HEY2_MA0649.2	HEY2	MA0649.2	C_BHLHE40	3196	0.84003	418	0.95713	490	-0.0027	9.10361E-01	False
HIC2_MA0738.2	HIC2	MA0738.2	C_HIC2	18198	0.52203	755	0.64028	890	-0.03394	1.74061E-68	False
HIF1A_MA1106.2	HIF1A	MA1106.2	C_ARNT::HIF1A	7156	0.85299	945	0.97147	1080	0.00174	8.56957E-01	False
HINFP_MA0131.3	HINFP	MA0131.3	C_HINFP	4378	1.06193	684	1.21881	826	-0.04331	8.05644E-51	False
HLF_MA0043.4	HLF	MA0043.4	C_NFIL3	6418	0.43118	174	0.48274	200	0.06256	8.75742E-74	False
HMBOX1_MA0895.2	HMBOX1	MA0895.2	C_HMBOX1	3670	0.39433	82	0.45899	91	0.046	2.37277E-45	False
HNF1A_MA0046.3	HNF1A	MA0046.3	C_HNF1A	9505	0.34129	99	0.37698	107	0.09601	4.46477E-95	False
HNF4A_MA1494.2	HNF4A	MA1494.2	C_HNF4A	6825	0.51465	272	0.60974	303	0.00613	6.58295E-07	False
HNF4A_MA0114.5	HNF4A	MA0114.5	C_HNF4G	10262	0.44416	265	0.54436	309	-0.01379	1.04010E-25	False
HNF4G_MA0484.3	HNF4G	MA0484.3	C_HNF4G	10602	0.44083	267	0.54133	315	-0.01456	1.13715E-30	False
HOXA10_MA0899.2	HOXA10	MA0899.2	C_HOXA10	13755	0.39722	252	0.41769	238	0.12002	7.89564E-115	True
HOXA4_MA1496.2	HOXA4	MA1496.2	C_Noto	5325	0.40427	96	0.43546	83	0.10328	1.30113E-88	True
