"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"1471","chr16",57342475,57342875,401,"*",2.68073159045841,3.17458663758406,1.92390653077922,1.31829240730627,0.0589318954644368,0.999789157560756,12.02,6.05,7,8.73,11.35,4.26,2.46,3.45,5.39,3.42,"CCL22","-16097","Not Significant",1.22964959018761,1.22964959018761,"Not Capped"
"1522","chr1",59036429,59036829,401,"*",3.05516592636622,3.21683427929559,2.87306757536308,0.434840559448601,0.445678906584422,0.999789157560756,12.38,6.23,7.2,8.99,11.69,8.23,4.74,6.65,10.41,6.6,"JUN","-252302","Not Significant",0.350977920032671,0.350977920032671,"Not Capped"
"1532","chr22",17766411,17766811,401,"*",3.64291805199443,3.74851553391576,3.52897665725959,0.313253971067258,0.446127484578264,0.999789157560756,17.9,9,10.41,12.99,16.9,12.97,7.47,10.48,16.4,10.39,"BID","+7405","Not Significant",0.350541020351777,0.350541020351777,"Not Capped"
"1533","chr19",18388460,18388860,401,"*",4.77040204532886,4.6188559752917,4.90753153311993,-0.190468001797241,0.446195398466167,0.999789157560756,32.72,16.45,19.04,23.75,30.89,33.72,19.42,27.25,42.65,27.02,"GDF15","+2502","Not Significant",0.350474912830882,0.350474912830882,"Not Capped"
"1538","chr17",34039911,34040311,401,"*",2.78020022925901,2.45296581228715,3.04676137130565,-0.487251593150381,0.446291355954863,0.999789157560756,7.29,3.67,4.24,5.29,6.88,9.28,5.35,7.5,11.74,7.44,"CCL2","-215174","Not Significant",0.350381524760321,0.350381524760321,"Not Capped"
"1542","chr5",96537448,96537848,401,"*",3.92680441881744,4.01232264032804,3.83589575274025,0.271682632572916,0.446419941981995,0.999789157560756,21.49,10.81,12.5,15.6,20.29,16.04,9.24,12.97,20.29,12.86,"PCSK1","-104368","Not Significant",0.350256413310408,0.350256413310408,"Not Capped"
"1553","chr2",49974115,49974515,401,"*",3.77707277216354,3.87294257021015,3.67437588212795,0.293432113251089,0.446716029286099,0.999789157560756,19.51,9.81,11.35,14.16,18.42,14.34,8.26,11.59,18.14,11.49,"FSHR","-819778","Not Significant",0.34996846367859,0.34996846367859,"Not Capped"
"1561","chr6",31827281,31827681,401,"*",5.13315751402151,5.17119967759217,5.09408499291995,0.173964843716915,0.447009414649348,0.999789157560756,47.98,24.13,27.92,34.83,45.3,38.38,22.11,31.01,48.54,30.75,"HSPA1B","-254","Not Significant",0.349683329916825,0.349683329916825,"Not Capped"
"1604","chr16",66549606,66550006,401,"*",4.64770152583016,4.69739082741788,4.59623959084105,0.197524380928068,0.447836993937499,0.999789157560756,34.55,17.38,20.1,25.08,32.62,27.18,15.65,21.96,34.37,21.78,"TK2","+606","Not Significant",0.348880034027828,0.348880034027828,"Not Capped"
"1611","chr3",12706482,12706882,401,"*",3.62546273964732,3.73113450127896,3.51143485166825,0.314113031508072,0.448095661784684,0.999789157560756,17.68,8.89,10.29,12.84,16.7,12.81,7.38,10.35,16.21,10.27,"RAF1","-42456","Not Significant",0.3486292606665,0.3486292606665,"Not Capped"
"1626","chr10",121224645,121225045,401,"*",2.63983226518584,2.84130378844726,2.40558661611802,0.523395981016296,0.44845822654971,0.999789157560756,9.54,4.8,5.55,6.93,9.01,5.95,3.43,4.81,7.53,4.77,"FGFR2","+373558","Not Significant",0.348278004847043,0.348278004847043,"Not Capped"
"1633","chr5",159560842,159561242,401,"*",3.11648140367627,3.26648402779139,2.94905309441259,0.408223125614495,0.448559381739988,0.999789157560756,12.81,6.44,7.46,9.3,12.1,8.68,5,7.01,10.97,6.95,"IL12B","-230155","Not Significant",0.348180055507512,0.348180055507512,"Not Capped"
"1639","chr3",105764680,105765080,401,"*",3.73279044828738,3.51852382592512,3.91931100036642,-0.300734014800094,0.449084825014199,0.999789157560756,15.26,7.67,8.88,11.08,14.41,17,9.79,13.74,21.5,13.62,"CBLB","+104163","Not Significant",0.347671619895965,0.347671619895965,"Not Capped"
"1663","chr8",23795500,23795900,401,"*",2.97855821759939,3.14583121925527,2.7893157060772,0.447399422447112,0.449909427416804,0.999789157560756,11.78,5.93,6.86,8.56,11.13,7.77,4.47,6.28,9.82,6.22,"STC1","+59107","Not Significant",0.346874906518362,0.346874906518362,"Not Capped"
"1697","chr1",218345398,218345798,401,"*",3.59954194687709,3.37626463971903,3.79285033318788,-0.315555289380851,0.45074177398932,0.999789157560756,13.83,6.95,8.05,10.04,13.06,15.57,8.97,12.58,19.7,12.48,"TGFB2","-637","Not Significant",0.346072190381812,0.346072190381812,"Not Capped"
"1702","chr5",180689784,180690184,401,"*",2.85343453761565,3.03420225188555,2.64672800735966,0.477226391809107,0.451001818857613,0.999789157560756,10.91,5.49,6.35,7.92,10.3,7.04,4.05,5.69,8.9,5.64,"FLT4","-40360","Not Significant",0.345821706640372,0.345821706640372,"Not Capped"
"1708","chr12",1661670,1662070,401,"*",5.18416186592245,5.04351822011201,5.31230430553009,-0.170767059791992,0.451176095582465,0.999789157560756,43.91,22.09,25.56,31.88,41.47,44.64,25.72,36.08,56.46,35.77,"ADIPOR2","-29157","Not Significant",0.345653918403357,0.345653918403357,"Not Capped"
"1716","chr5",159412242,159412642,401,"*",4.5071198826387,4.34565262845646,4.65232089597011,-0.20817323829753,0.451323624235658,0.999789157560756,27.07,13.62,15.75,19.65,25.56,28.25,16.28,22.83,35.74,22.64,"IL12B","-81555","Not Significant",0.345511933028364,0.345511933028364,"Not Capped"
"1720","chr19",40605414,40605814,401,"*",5.36828550229821,5.23000202802246,5.494466021209,-0.166561008928843,0.451649201165236,0.999789157560756,49.97,25.13,29.08,36.28,47.19,50.65,29.18,40.93,64.06,40.58,"LTBP4","+8379","Not Significant",0.345198753570244,0.345198753570244,"Not Capped"
"1752","chr16",23835701,23836101,401,"*",5.42967785010339,5.46331390600855,5.3952388200179,0.164996258453124,0.45240192905436,0.999789157560756,58.74,29.55,34.19,42.65,55.47,47.28,27.24,38.21,59.81,37.89,"PRKCB","-123","Not Significant",0.34447555189893,0.34447555189893,"Not Capped"
"1757","chr2",172555783,172556183,401,"*",6.21947526917849,6.08112986633644,6.34570734208727,-0.166889370479172,0.452629222550091,0.999789157560756,90.14,45.34,52.46,65.45,85.12,91.38,52.64,73.85,115.57,73.22,"PDK1","-24","Not Significant",0.344257410649607,0.344257410649607,"Not Capped"
"1768","chr5",96875835,96876235,401,"*",3.68344017168255,3.78172724118626,3.57796432323534,0.297998287683085,0.452950521861397,0.999789157560756,18.31,9.21,10.66,13.29,17.29,13.42,7.73,10.84,16.97,10.75,"ERAP2","+96","Not Significant",0.343949235638724,0.343949235638724,"Not Capped"
"1774","chr2",136238721,136239121,401,"*",4.04152021175599,4.11794233555615,3.9608223214922,0.252357828080426,0.4532426031966,0.999789157560756,23.12,11.63,13.45,16.78,21.83,17.49,10.08,14.14,22.13,14.02,"CXCR4","-122678","Not Significant",0.343669274749526,0.343669274749526,"Not Capped"
"1788","chr2",156332696,156333096,401,"*",6.10349087060059,5.96596526405849,6.22904015475306,-0.165399590305795,0.453626209145162,0.999789157560756,83.23,41.86,48.44,60.42,78.59,84.28,48.55,68.11,106.6,67.53,"NR4A2","-180","Not Significant",0.343301861173593,0.343301861173593,"Not Capped"
"1804","chr7",140924630,140925030,401,"*",5.65685411439378,5.52031580632499,5.78158015649078,-0.163481456831332,0.454084107241679,0.999789157560756,61.11,30.74,35.56,44.37,57.71,61.8,35.6,49.95,78.17,49.52,"BRAF","-66","Not Significant",0.342863697962556,0.342863697962556,"Not Capped"
"1825","chr6",33313788,33314188,401,"*",5.23504624574135,5.09549637683969,5.36228020099973,-0.168819904068084,0.4546734956245,0.999789157560756,45.52,22.9,26.49,33.05,42.99,46.22,26.62,37.35,58.45,37.03,"TAPBP","+224","Not Significant",0.342300361474499,0.342300361474499,"Not Capped"
"1829","chr10",33996951,33997351,401,"*",2.79643802388281,2.97760755981873,2.58920570118494,0.477587068653121,0.454876799536149,0.999789157560756,10.49,5.27,6.1,7.61,9.9,6.76,3.89,5.46,8.55,5.42,"NRP1","-660889","Not Significant",0.342106213291779,0.342106213291779,"Not Capped"
"1836","chr10",53447523,53447923,401,"*",3.67568402994997,3.77935749130819,3.56397966200459,0.309351054103908,0.454945017696075,0.999789157560756,18.28,9.2,10.64,13.27,17.26,13.29,7.65,10.74,16.81,10.65,"MBL2","-676023","Not Significant",0.342041086758394,0.342041086758394,"Not Capped"
"1846","chr5",93661343,93661743,401,"*",3.04642020460722,3.20454095011843,2.86881147639752,0.426276384341185,0.455280818996797,0.999789157560756,12.27,6.17,7.14,8.91,11.59,8.21,4.73,6.63,10.38,6.58,"NR2F1","+78206","Not Significant",0.341720646154191,0.341720646154191,"Not Capped"
"1855","chr1",206869108,206869508,401,"*",2.94373916910565,3.11283501359374,2.75215945036175,0.4512190974489,0.45548415250127,0.999789157560756,11.52,5.79,6.7,8.36,10.88,7.57,4.36,6.12,9.57,6.07,"IL20","+3954","Not Significant",0.341526728682155,0.341526728682155,"Not Capped"
"1864","chr4",102598397,102598797,401,"*",4.45831560429257,3.96352931796222,4.8260592656747,-0.760748028169725,0.00788824844450391,0.999789157560756,20.77,10.45,12.09,15.08,19.61,31.87,18.36,25.76,40.31,25.54,"NFKB1","+97268","Significant",2.10301941951995,2.10301941951995,"Not Capped"
"1878","chr6",33856685,33857085,401,"*",4.6968076210909,4.54391775325142,4.83503628232258,-0.192977654194511,0.45612328568679,0.999789157560756,31.06,15.62,18.08,22.55,29.33,32.07,18.47,25.92,40.56,25.69,"MLN","-52874","Not Significant",0.340917755895131,0.340917755895131,"Not Capped"
"1890","chr4",70601354,70601754,401,"*",3.67374370946241,3.77337039707439,3.56672348218641,0.300890086672644,0.456485563317561,0.999789157560756,18.21,9.16,10.6,13.22,17.19,13.31,7.67,10.76,16.84,10.67,"AMBN","+9298","Not Significant",0.340572952786117,0.340572952786117,"Not Capped"
"1894","chr17",34166278,34166678,401,"*",3.32412008871307,3.45183784400553,3.18398793389099,0.360646593906575,0.456675464662254,0.999789157560756,14.57,7.33,8.48,10.58,13.76,10.21,5.88,8.25,12.91,8.18,"CCL2","-88807","Not Significant",0.340392320663702,0.340392320663702,"Not Capped"
"1931","chr9",118475628,118476028,401,"*",2.43738361394134,2.65796645121083,2.17687881862556,0.565605534670303,0.457916866772335,0.999789157560756,8.4,4.23,4.89,6.1,7.94,5.08,2.93,4.11,6.43,4.07,"TLR4","+771456","Not Significant",0.339213359505181,0.339213359505181,"Not Capped"
"1946","chr8",7035567,7035967,401,"*",3.42615979995173,3.18719364088955,3.63111141547467,-0.343177488115085,0.458444841840514,0.999789157560756,12.13,6.1,7.06,8.8,11.45,13.92,8.02,11.25,17.61,11.15,"DEFA3","-17466","Not Significant",0.338712909340338,0.338712909340338,"Not Capped"
"1949","chr13",21670307,21670707,401,"*",4.11301496598649,3.93326793113515,4.27282782239532,-0.240476111679827,0.458532736377837,0.999789157560756,20.34,10.23,11.84,14.77,19.21,21.72,12.51,17.55,27.47,17.4,"FGF9","-876","Not Significant",0.338629652969469,0.338629652969469,"Not Capped"
"1955","chr2",25161076,25161476,401,"*",4.10530489220801,3.9231116703998,4.26704799716304,-0.244727219311373,0.458613909921296,0.999789157560756,20.2,10.16,11.75,14.66,19.07,21.63,12.46,17.48,27.36,17.33,"POMC","+7627","Not Significant",0.338552777101831,0.338552777101831,"Not Capped"
"1967","chr14",23352673,23353073,401,"*",4.50109532125011,4.55340765670715,4.44681453259511,0.202910277000161,0.458913695462712,0.999789157560756,31.26,15.72,18.19,22.7,29.52,24.5,14.11,19.8,30.99,19.63,"SLC22A17","+39","Not Significant",0.338268981365855,0.338268981365855,"Not Capped"
"1975","chr15",98444549,98444949,401,"*",3.19582993538315,2.5427906715473,3.64373789071782,-0.988611896168108,0.0614366465088112,0.999789157560756,7.76,3.9,4.52,5.63,7.33,14.04,8.09,11.35,17.76,11.25,"IGF1R","-204222","Not Significant",1.21157249809481,1.21157249809481,"Not Capped"
"1979","chr12",52025594,52025994,401,"*",4.96802007440397,5.00651904791644,4.9284655048506,0.174711463482808,0.45925904597255,0.999789157560756,42.8,21.53,24.91,31.07,40.42,34.21,19.71,27.65,43.27,27.41,"NR4A1","-11921","Not Significant",0.337942280689501,0.337942280689501,"Not Capped"
"2001","chr1",172662631,172663031,401,"*",4.14704530657779,3.96857751518369,4.30584639641,-0.237948502537079,0.460124855460782,0.999789157560756,20.84,10.48,12.13,15.13,19.68,22.22,12.8,17.96,28.11,17.81,"FASLG","+3813","Not Significant",0.337124305970368,0.337124305970368,"Not Capped"
"2004","chr8",118621749,118622149,401,"*",4.72432915293824,4.57478532961344,4.85981742377518,-0.186791891674425,0.460278108471905,0.999789157560756,31.73,15.96,18.47,23.04,29.96,32.62,18.79,26.36,41.26,26.14,"TNFRSF11B","+330251","Not Significant",0.336979680322061,0.336979680322061,"Not Capped"
"2059","chr5",68239533,68239933,401,"*",4.39497925758548,4.45101035674407,4.336683794894,0.210480732203753,0.462082888843604,0.999789157560756,29.12,14.65,16.95,21.14,27.5,22.7,13.08,18.35,28.71,18.19,"PIK3R1","+24013","Not Significant",0.335280113321572,0.335280113321572,"Not Capped"
"2062","chr16",11119116,11119516,401,"*",2.95481661388523,2.65082007308808,3.20577162155358,-0.448847390519949,0.462112939727138,0.999789157560756,8.36,4.21,4.87,6.07,7.9,10.37,5.97,8.38,13.11,8.31,"SOCS1","+136863","Not Significant",0.335251870534716,0.335251870534716,"Not Capped"
"2077","chr20",3846671,3847071,401,"*",5.22181090053845,5.08425046796923,5.34738920492364,-0.165202532795417,0.462534184268618,0.999789157560756,45.17,22.72,26.29,32.79,42.65,45.74,26.35,36.97,57.85,36.65,"MAVS","+28","Not Significant",0.334856164566882,0.334856164566882,"Not Capped"
"2085","chr12",68137347,68137747,401,"*",3.23015645657714,3.60664072393945,2.71934083146072,0.970165663077051,0.0617400552748185,0.999789157560756,16.22,8.16,9.44,11.78,15.32,7.4,4.26,5.98,9.36,5.93,"IFNG","+22200","Not Significant",1.20943298603731,1.20943298603731,"Not Capped"
"2086","chr20",44326743,44327143,401,"*",4.21847916519195,4.28345483360849,4.15043856195081,0.228933186985192,0.462778402821327,0.999789157560756,25.93,13.04,15.09,18.82,24.48,19.95,11.49,16.12,25.24,15.99,"R3HDML","-10043","Not Significant",0.334626917123882,0.334626917123882,"Not Capped"
"2087","chr7",139028914,139029314,401,"*",3.04126604675034,2.75917333032521,3.27711903553037,-0.413182582714052,0.462797211894559,0.999789157560756,9.01,4.53,5.25,6.54,8.51,10.89,6.27,8.8,13.78,8.73,"ZC3HAV1L","+6915","Not Significant",0.334609266104159,0.334609266104159,"Not Capped"
"2091","chr20",45347979,45348379,401,"*",3.92259654401401,3.72899117212682,4.09326799908406,-0.264570302536068,0.462994462555358,0.999789157560756,17.66,8.88,10.27,12.82,16.67,19.18,11.05,15.5,24.26,15.37,"SDC4","+245","Not Significant",0.334424203141946,0.334424203141946,"Not Capped"
"2108","chr2",186589899,186590299,401,"*",5.04981870316871,4.90945449660581,5.17772916215593,-0.170189023763936,0.463376265797883,0.999789157560756,40.02,20.13,23.29,29.05,37.79,40.67,23.43,32.86,51.44,32.58,"ITGAV","+34","Not Significant",0.334066214605142,0.334066214605142,"Not Capped"
"2114","chr3",46629871,46630271,401,"*",4.90203207151322,4.75765103750061,5.03326927296208,-0.177395342714993,0.463520420406539,0.999789157560756,36.02,18.12,20.96,26.15,34.01,36.79,21.19,29.73,46.53,29.48,"TDGF1","+52834","Not Significant",0.333931128241113,0.333931128241113,"Not Capped"
"2117","chr3",51261674,51262074,401,"*",3.26309071125603,3.39318540630638,3.12009148633128,0.365924923813215,0.463602704625443,0.999789157560756,13.99,7.04,8.14,10.16,13.21,9.77,5.63,7.89,12.36,7.83,"MANF","-123173","Not Significant",0.33385403905771,0.33385403905771,"Not Capped"
"2131","chr5",40410316,40410716,401,"*",6.08761619708047,6.11925244915405,6.05527062348285,0.161104446694913,0.463888178414323,0.999789157560756,92.56,46.55,53.87,67.2,87.4,74.71,43.04,60.38,94.5,59.86,"PTGER4","-268982","Not Significant",0.333586694769112,0.333586694769112,"Not Capped"
"2143","chr12",52036825,52037225,401,"*",5.50020153822892,5.36498980596157,5.62381980911323,-0.160951366458898,0.46433106074268,0.999789157560756,54.87,27.6,31.93,39.84,51.82,55.4,31.91,44.77,70.07,44.39,"NR4A1","-690","Not Significant",0.333172263872143,0.333172263872143,"Not Capped"
"2152","chr6",32484152,32484552,401,"*",4.05679447534987,4.13222756496557,3.9771986175818,0.250454568059756,0.464595280282695,0.999789157560756,23.35,11.74,13.59,16.95,22.05,17.69,10.19,14.3,22.38,14.18,"HLA-DRA","+44510","Not Significant",0.332925206411791,0.332925206411791,"Not Capped"
"2157","chr19",49422818,49423218,401,"*",3.79695546341351,3.59499432701238,3.97408492516541,-0.279442628569844,0.464721699157072,0.999789157560756,16.09,8.09,9.36,11.68,15.19,17.66,10.17,14.27,22.33,14.15,"PTH2","+423","Not Significant",0.332807048622568,0.332807048622568,"Not Capped"
"2172","chr6",111759862,111760262,401,"*",4.99269706339279,5.03003934411577,4.95436248520819,0.172394072664393,0.465200118432172,0.999789157560756,43.5,21.88,25.32,31.58,41.08,34.83,20.07,28.15,44.06,27.91,"FYN","+113390","Not Significant",0.332360183379462,0.332360183379462,"Not Capped"
"2181","chr1",41673622,41674022,401,"*",3.83568377297117,4.10821751326109,3.49938835966855,0.700362100729521,0.0619331653772377,0.999789157560756,22.96,11.55,13.36,16.67,21.68,12.71,7.32,10.27,16.07,10.18,"EDN2","-189151","Not Significant",1.20807672282045,1.20807672282045,"Not Capped"
"2186","chr5",170225716,170226116,401,"*",3.33440244197445,3.45538612729526,3.20233670314868,0.346070850872999,0.46549197154714,0.999789157560756,14.61,7.35,8.5,10.6,13.79,10.34,5.96,8.36,13.08,8.29,"LCP2","+72311","Not Significant",0.33208780500024,0.33208780500024,"Not Capped"
"2196","chr7",44796369,44796769,401,"*",6.05297788141201,5.91847374354712,6.17600450300188,-0.159841818472361,0.465718839914506,0.999789157560756,80.53,40.51,46.87,58.47,76.05,81.24,46.8,65.65,102.75,65.09,"PPIA","-111","Not Significant",0.33187619301979,0.33187619301979,"Not Capped"
"2201","chr11",62678827,62679227,401,"*",5.15686394057127,5.19048653459508,5.12243902267045,0.164898420973555,0.465852153503511,0.999789157560756,48.62,24.45,28.3,35.3,45.91,39.14,22.54,31.63,49.5,31.36,"UBXN1","+28","Not Significant",0.33175189254914,0.33175189254914,"Not Capped"
"2224","chr6",150068893,150069293,401,"*",4.70736073425313,4.5581746072513,4.84255536908874,-0.185981845044752,0.466578553910837,0.999789157560756,31.37,15.78,18.25,22.77,29.62,32.24,18.57,26.05,40.77,25.83,"ULBP3","+2","Not Significant",0.331075227248725,0.331075227248725,"Not Capped"
"2228","chr1",161524087,161524487,401,"*",4.77333130060924,4.62590636921913,4.90707821918123,-0.183031017614803,0.466855944438156,0.999789157560756,32.88,16.54,19.13,23.87,31.04,33.71,19.42,27.24,42.64,27.01,"HSPA6","-253","Not Significant",0.330817106986176,0.330817106986176,"Not Capped"
"2317","chr15",98800955,98801355,401,"*",3.44759044155743,3.21556828066023,3.64741587573982,-0.330523355192438,0.469412102974447,0.999789157560756,12.37,6.22,7.2,8.98,11.68,14.08,8.11,11.38,17.81,11.28,"IGF1R","+152184","Not Significant",0.328445717065389,0.328445717065389,"Not Capped"
"2337","chr1",9721700,9722100,401,"*",5.19307178977156,5.05675741818483,5.31761096243129,-0.162954361858799,0.470172135827759,0.999789157560756,44.32,22.29,25.79,32.17,41.85,44.81,25.81,36.21,56.67,35.9,"PIK3CD","+70155","Not Significant",0.327743112375739,0.327743112375739,"Not Capped"
