output_prefix	name	motif_id	cluster	total_tfbs	CD4_Good_mean_score	CD4_Good_bound	CD4_Poor_mean_score	CD4_Poor_bound	CD4_Good_CD4_Poor_change	CD4_Good_CD4_Poor_pvalue	CD4_Good_CD4_Poor_highlighted
ARNT2_MA1464.2	ARNT2	MA1464.2	C_ARNT2	4187	0.91481	1052	0.82567	937	-0.02174	1.57242E-23	False
ASCL1_MA1100.3	ASCL1	MA1100.3	C_MBD2	18699	0.57821	1575	0.52374	1350	-0.05153	1.43304E-86	False
ASCL1_MA1631.2	ASCL1	MA1631.2	C_ZEB1	22507	0.56993	1701	0.50209	1460	-0.01211	4.00274E-33	False
ATF2_MA1632.2	ATF2	MA1632.2	C_FOSL2::JUNB	11068	0.5115	1009	0.43151	869	0.03436	1.03380E-66	False
ATF3_MA0605.3	ATF3	MA0605.3	C_FOSL2::JUNB	3340	0.93439	923	0.84251	844	-7e-05	5.34981E-01	False
ATF4_MA0833.3	ATF4	MA0833.3	C_CEBPG	10257	0.37809	374	0.29446	316	0.06287	8.26116E-88	False
ATF6_MA1466.2	ATF6	MA1466.2	C_CREB3	4376	0.76383	768	0.68629	680	-0.02789	3.35714E-35	False
ATF7_MA0834.2	ATF7	MA0834.2	C_FOSL2::JUNB	2906	0.93281	820	0.83543	742	0.01703	2.07872E-12	False
MAFK_MA0496.4	MAFK	MA0496.4	C_MAFK	15591	0.47188	872	0.40169	762	0.00858	6.03646E-20	False
BACH2_MA1101.3	BACH2	MA1101.3	C_BACH1	5554	0.46847	315	0.39471	257	0.01096	6.81009E-10	False
BACH2_MA1470.2	BACH2	MA1470.2	C_BACH2	5040	0.49836	401	0.40563	349	0.07189	2.68960E-72	False
BARHL1_MA0877.4	BARHL1	MA0877.4	C_BARHL1	4411	0.57833	359	0.49276	308	0.03277	9.08766E-36	False
BARHL2_MA0635.2	BARHL2	MA0635.2	C_BARHL1	4411	0.57833	359	0.49276	308	0.03277	9.08766E-36	False
BARX1_MA0875.2	BARX1	MA0875.2	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
BARX2_MA1471.2	BARX2	MA1471.2	C_BARX2	14691	0.30779	188	0.22169	149	0.09275	3.31303E-105	False
BATF_MA1634.2	BATF	MA1634.2	C_BACH1	6686	0.45882	316	0.38748	255	0.00745	4.10564E-11	False
BATFJUN_MA0462.3	BATF::JUN	MA0462.3	C_BACH1	6686	0.45882	316	0.38748	255	0.00745	4.10564E-11	False
JUN_MA0488.2	JUN	MA0488.2	C_FOSL2::JUNB	10599	0.5302	1040	0.44247	907	0.05299	8.25449E-75	False
BATF3_MA0835.3	BATF3	MA0835.3	C_BACH1	6686	0.45882	316	0.38748	255	0.00745	4.10564E-11	False
BCL6_MA0463.3	BCL6	MA0463.3	C_BCL6	8598	0.47284	459	0.39201	401	0.03493	1.98141E-53	False
BHLHE22_MA1635.2	BHLHE22	MA1635.2	C_MBD2	32044	0.53067	2196	0.46844	1868	-0.02441	3.44297E-61	False
BHLHE23_MA0817.2	BHLHE23	MA0817.2	C_OLIG1	3848	0.33196	48	0.24379	40	0.09286	6.69370E-79	False
BHLHE40_MA0464.3	BHLHE40	MA0464.3	C_ARNT2	2573	0.89757	638	0.80695	570	-0.02068	7.67809E-14	False
BNC2_MA1928.2	BNC2	MA1928.2	C_BACH1	6686	0.45882	316	0.38748	255	0.00745	4.10564E-11	False
BSX_MA0876.2	BSX	MA0876.2	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
CDX2_MA0465.3	CDX2	MA0465.3	C_Cdx	16871	0.36504	413	0.27648	316	0.08749	1.49902E-106	False
CDX4_MA1473.2	CDX4	MA1473.2	C_HOXA10	14281	0.35	287	0.25977	228	0.09515	7.82732E-106	False
CEBPA_MA0102.5	CEBPA	MA0102.5	C_atf-2	10887	0.36447	273	0.28141	213	0.06588	1.31193E-82	False
CEBPB_MA0466.4	CEBPB	MA0466.4	C_atf-2	1849	0.51968	148	0.43716	123	0.02111	3.50992E-14	False
CEBPD_MA0836.3	CEBPD	MA0836.3	C_CEBPD	8508	0.39174	271	0.30845	221	0.05703	8.67948E-80	False
CEBPE_MA0837.3	CEBPE	MA0837.3	C_atf-2	2095	0.49877	150	0.41319	125	0.03548	5.88595E-25	False
CEBPG_MA1636.2	CEBPG	MA1636.2	C_CEBPG	11426	0.36482	338	0.27791	282	0.075	1.50375E-91	False
CLOCK_MA0819.3	CLOCK	MA0819.3	C_ARNT::HIF1A	2698	0.65272	314	0.56117	264	0.02173	1.16120E-27	False
CREB1_MA0018.5	CREB1	MA0018.5	C_FOSL2::JUNB	13739	0.48179	1060	0.40476	919	0.02952	1.13544E-57	False
CREB3_MA0638.2	CREB3	MA0638.2	C_CREB3	3828	0.92713	949	0.83853	871	-0.02565	2.16483E-33	False
CREB3L1_MA0839.2	CREB3L1	MA0839.2	C_CREB3	4793	0.70449	715	0.63342	630	-0.03805	2.38320E-44	False
CREB3L4_MA1474.2	CREB3L4	MA1474.2	C_CREB3L4	4468	0.85025	901	0.77767	833	-0.05063	1.73507E-57	False
CREB3L4_MA1475.2	CREB3L4	MA1475.2	C_FOSL2::JUNB	3193	1.10252	1129	1.01353	1020	-0.0288	1.05942E-31	False
CREM_MA0609.3	CREM	MA0609.3	C_FOSL2::JUNB	3795	0.94627	1053	0.85767	952	-0.00301	7.34696E-02	False
CTCF_MA0139.2	CTCF	MA0139.2	C_CTCF	24368	0.80205	4221	0.7009	3429	0.01863	1.63087E-47	False
CTCF_MA1929.2	CTCF	MA1929.2	C_CTCF	20013	0.71035	2629	0.61341	2201	0.02747	4.05725E-72	False
CTCF_MA1930.2	CTCF	MA1930.2	C_CTCF	18648	0.71972	2544	0.63308	2133	0.00801	1.14437E-19	False
CTCFL_MA1102.3	CTCFL	MA1102.3	C_CTCFL	17192	0.86841	3382	0.81397	3036	-0.0905	1.71257E-107	False
CUX1_MA0754.3	CUX1	MA0754.3	C_ONECUT1	3139	0.33923	73	0.25571	61	0.07759	9.29235E-69	False
HOXB13_MA0901.3	HOXB13	MA0901.3	C_HOXB13	24460	0.33675	498	0.25102	418	0.08501	3.85838E-108	False
CUX2_MA0755.2	CUX2	MA0755.2	C_ONECUT1	3366	0.33247	66	0.24876	56	0.08486	1.84092E-70	False
DBP_MA0639.2	DBP	MA0639.2	C_vri	3578	0.46639	258	0.37047	217	0.08567	5.16432E-68	False
DLX1_MA0879.3	DLX1	MA0879.3	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
DLX6_MA0882.2	DLX6	MA0882.2	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
DMRT3_MA0610.2	DMRT3	MA0610.2	C_DMRTA2	7580	0.37149	178	0.27211	140	0.11229	4.10161E-103	True
DMRTA1_MA1707.2	DMRTA1	MA1707.2	C_DMRTA1	7886	0.34538	170	0.24905	131	0.1065	3.95816E-103	True
DMRTA2_MA1478.2	DMRTA2	MA1478.2	C_DMRTA2	12532	0.42371	503	0.32864	392	0.08369	2.85637E-105	False
DMRTC2_MA1479.2	DMRTC2	MA1479.2	C_DMRTC2	9224	0.3467	189	0.24736	139	0.12354	7.98871E-106	True
DPRX_MA1480.2	DPRX	MA1480.2	C_DPRX	5912	0.38577	163	0.29278	125	0.08682	4.06824E-86	False
DRGX_MA1481.2	DRGX	MA1481.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
E2F2_MA0864.3	E2F2	MA0864.3	C_E2F4	2526	0.78398	431	0.70161	365	-0.02874	2.44103E-19	False
E2F3_MA0469.4	E2F3	MA0469.4	C_E2FC	1996	0.5499	173	0.46505	158	0.02236	1.06782E-19	False
ONECUT2_MA0756.3	ONECUT2	MA0756.3	C_ONECUT1	2725	0.36032	66	0.28204	64	0.06113	1.33259E-52	False
E2F4_MA0470.3	E2F4	MA0470.3	C_E2F4	2252	0.87256	457	0.7857	406	-0.02241	4.98594E-16	False
E2F6_MA0471.3	E2F6	MA0471.3	C_E2F6	19918	0.78529	3138	0.72759	2804	-0.06174	1.16542E-97	False
E2F8_MA0865.3	E2F8	MA0865.3	C_E2F8	6870	0.91872	1429	0.8592	1264	-0.09211	5.83252E-90	False
EBF1_MA0154.5	EBF1	MA0154.5	C_EBF1	15834	0.57802	1159	0.52093	1052	-0.03004	1.11633E-60	False
EBF3_MA1637.2	EBF3	MA1637.2	C_EBF3	15840	0.56677	1082	0.5065	954	-0.02316	5.05193E-47	False
EGR1_MA0162.5	EGR1	MA0162.5	C_EGR3	17944	0.97872	4321	0.91935	3924	-0.08389	8.11103E-107	False
EGR3_MA0732.2	EGR3	MA0732.2	C_EGR3	16367	1.05548	4505	0.9944	4101	-0.09731	6.38461E-104	False
EGR4_MA0733.2	EGR4	MA0733.2	C_EGR3	16288	0.97488	3961	0.91854	3595	-0.09412	1.77993E-105	False
EHF_MA0598.4	EHF	MA0598.4	C_Erg	22606	0.64449	2855	0.55794	2363	0.01693	3.66156E-44	False
ELF1_MA0473.4	ELF1	MA0473.4	C_Erg	25539	0.61569	2749	0.53678	2284	0.00274	1.10861E-03	False
ELF2_MA1483.3	ELF2	MA1483.3	C_ELF2	11360	0.88603	2746	0.79184	2372	-0.00894	9.49159E-17	False
ELF3_MA0640.3	ELF3	MA0640.3	C_Erg	28168	0.57803	2640	0.49687	2164	0.01464	6.71628E-42	False
ELK1_MA0028.3	ELK1	MA0028.3	C_FLI1	6852	1.12245	2438	1.0254	2130	-0.04478	2.77527E-62	False
EOMES_MA0800.2	EOMES	MA0800.2	C_TBX4	10214	0.41971	383	0.34513	327	0.02958	3.36671E-49	False
ETV7_MA1708.2	ETV7	MA1708.2	C_ELK4	13524	0.82615	2817	0.73736	2412	-0.00893	3.01935E-20	False
HOXA1_MA1495.2	HOXA1	MA1495.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
ELK1HOXB13_MA1932.2	ELK1::HOXB13	MA1932.2	C_ELK1::HOXB13	5818	0.73185	984	0.6322	840	0.03259	5.62343E-47	False
PAX1_MA0779.2	PAX1	MA0779.2	C_sv	3320	0.6325	361	0.55496	317	0.00183	4.37182E-01	False
PAX5_MA0014.4	PAX5	MA0014.4	C_Pax2-5-8-a	3697	0.83055	681	0.77361	616	-0.07641	8.27239E-70	False
PAX9_MA0781.2	PAX9	MA0781.2	C_sv	3744	0.63696	404	0.55482	375	0.02057	4.41252E-22	False
SPDEF_MA0686.2	SPDEF	MA0686.2	C_SPDEF	6048	0.86327	1336	0.77033	1146	-0.00948	8.45573E-12	False
ELK1SREBF2_MA1933.2	ELK1::SREBF2	MA1933.2	C_ELK1::SREBF2	6128	0.97197	1677	0.89105	1512	-0.03799	1.31635E-48	False
SREBF2_MA0828.3	SREBF2	MA0828.3	C_SREBP	4428	0.65158	692	0.57993	624	-0.01532	8.72333E-16	False
TEF_MA0843.2	TEF	MA0843.2	C_vri	3850	0.42329	192	0.32302	150	0.10271	3.23698E-80	False
ELK3_MA0759.3	ELK3	MA0759.3	C_FLI1	7308	1.22346	2967	1.12843	2624	-0.0655	2.12142E-80	False
ELK4_MA0076.3	ELK4	MA0076.3	C_ELK4	12858	1.00716	3725	0.91376	3238	-0.02825	6.69268E-50	False
EMX1_MA0612.3	EMX1	MA0612.3	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
EMX2_MA0886.2	EMX2	MA0886.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
EN1_MA0027.3	EN1	MA0027.3	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
EN2_MA0642.3	EN2	MA0642.3	C_PRRX2	5499	0.3759	190	0.29051	164	0.07854	7.03438E-75	False
ERF_MA0760.2	ERF	MA0760.2	C_FLI1	8032	0.91711	2023	0.81504	1736	0.00417	1.28240E-03	False
ERFFIGLA_MA1934.2	ERF::FIGLA	MA1934.2	C_ETV5::FIGLA	12235	0.64797	1351	0.57304	1152	-0.01114	3.76265E-19	False
FIGLA_MA0820.2	FIGLA	MA0820.2	C_ZEB1	53238	0.51542	3235	0.44738	2795	0.00118	1.35217E-03	False
ERFFOXI1_MA1935.2	ERF::FOXI1	MA1935.2	C_FOXJ2::ELF1	19855	0.54655	1644	0.46053	1362	0.03291	9.36984E-67	False
ERFFOXO1_MA1936.2	ERF::FOXO1	MA1936.2	C_ERF::FOXO1	18450	0.48859	1146	0.40393	892	0.03836	7.73125E-72	False
ERFHOXB13_MA1937.2	ERF::HOXB13	MA1937.2	C_ERF::HOXB13	7872	0.48479	523	0.38959	421	0.06428	7.57137E-78	False
MAX_MA0058.4	MAX	MA0058.4	C_ARNT::HIF1A	8295	0.81743	1641	0.73607	1470	-0.01967	9.19943E-31	False
ERFNHLH1_MA1938.2	ERF::NHLH1	MA1938.2	C_ERF::NHLH1	13834	0.68007	1768	0.61771	1528	-0.0433	1.58745E-70	False
NHLH1_MA0048.3	NHLH1	MA0048.3	C_MBD2	17137	0.58863	1493	0.5286	1274	-0.04021	1.34230E-83	False
ERFSREBF2_MA1939.2	ERF::SREBF2	MA1939.2	C_ERF::SREBF2	5195	0.65781	715	0.57475	637	0.00461	1.32062E-03	False
ESR1_MA0112.4	ESR1	MA0112.4	C_ESR2	7112	0.48955	366	0.42461	318	-0.00488	7.27030E-08	False
ESRRA_MA0592.4	ESRRA	MA0592.4	C_NR2F2	10355	0.42995	364	0.36033	315	0.01899	1.13790E-35	False
ESRRB_MA0141.4	ESRRB	MA0141.4	C_NR2F2	9449	0.41867	310	0.35127	255	0.01192	3.93150E-19	False
ESX1_MA0644.3	ESX1	MA0644.3	C_Ubx	5546	0.31208	83	0.23067	50	0.07807	3.76652E-79	False
ETS1_MA0098.4	ETS1	MA0098.4	C_FLI1	9177	0.95034	2481	0.84766	2131	-0.00134	3.07534E-01	False
ETS2_MA1484.2	ETS2	MA1484.2	C_FLI1	8279	0.96858	2261	0.86939	1940	-0.00433	8.94845E-05	False
ETV1_MA0761.3	ETV1	MA0761.3	C_Erg	27932	0.57274	2394	0.49207	1945	0.01438	2.05175E-46	False
ETV2_MA0762.2	ETV2	MA0762.2	C_FLI1	9329	0.76875	1645	0.66721	1374	0.02647	1.87588E-49	False
ETV2DRGX_MA1940.2	ETV2::DRGX	MA1940.2	C_ETV5::DRGX	6834	0.47366	445	0.38452	363	0.05025	6.10273E-61	False
ETV2FIGLA_MA1941.2	ETV2::FIGLA	MA1941.2	C_ETV5::FIGLA	13352	0.6776	1652	0.60729	1436	-0.02144	1.75606E-47	False
ETV2FOXI1_MA1942.2	ETV2::FOXI1	MA1942.2	C_FOXJ2::ELF1	20469	0.56872	1860	0.4794	1527	0.03386	8.22805E-73	False
ETV2HOXB13_MA1943.2	ETV2::HOXB13	MA1943.2	C_ETV2::HOXB13	5288	0.5049	393	0.4152	341	0.05825	3.99025E-66	False
ETV3_MA0763.2	ETV3	MA0763.2	C_FLI1	6407	1.01799	1993	0.92168	1743	-0.02877	4.36170E-48	False
ETV4_MA0764.4	ETV4	MA0764.4	C_FLI1	7602	1.13152	2734	1.03628	2398	-0.04964	2.28843E-63	False
ETV5_MA0765.4	ETV5	MA0765.4	C_FLI1	5622	1.21468	2265	1.11995	2000	-0.06619	4.39468E-73	False
ETV5DRGX_MA1944.2	ETV5::DRGX	MA1944.2	C_ETV5::DRGX	9142	0.49979	675	0.40859	534	0.05428	6.01989E-72	False
ETV5FIGLA_MA1945.2	ETV5::FIGLA	MA1945.2	C_ETV5::FIGLA	17354	0.63209	1802	0.56663	1578	-0.02493	1.04794E-54	False
ETV5FOXI1_MA1946.2	ETV5::FOXI1	MA1946.2	C_FOXO1::ELK1	14745	0.53587	1103	0.44914	930	0.04104	8.49597E-76	False
ETV5FOXO1_MA1947.2	ETV5::FOXO1	MA1947.2	C_ETV5::FOXO1	16195	0.47363	817	0.39424	661	0.03147	3.53902E-57	False
ETV5HOXA2_MA1948.2	ETV5::HOXA2	MA1948.2	C_ETV5::HOXA2	6736	0.49446	470	0.40882	392	0.03816	2.09587E-56	False
HOXA2_MA0900.3	HOXA2	MA0900.3	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
ETV6_MA0645.2	ETV6	MA0645.2	C_ELK4	12081	0.95162	3228	0.86	2805	-0.02218	1.69148E-43	False
EVX1_MA0887.2	EVX1	MA0887.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
EVX2_MA0888.2	EVX2	MA0888.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
FEV_MA0156.4	FEV	MA0156.4	C_FLI1	6631	1.11242	2314	1.01618	2027	-0.04721	9.52704E-70	False
FLI1_MA0475.3	FLI1	MA0475.3	C_FLI1	7753	1.04692	2469	0.94841	2141	-0.02981	8.80194E-49	False
FLI1DRGX_MA1949.2	FLI1::DRGX	MA1949.2	C_FLI1::DRGX	7424	0.56086	755	0.46599	625	0.04692	5.34735E-64	False
FLI1FOXI1_MA1950.2	FLI1::FOXI1	MA1950.2	C_FOXJ2::ELF1	19931	0.49675	1307	0.41053	1043	0.04157	2.90032E-82	False
FOS_MA0476.2	FOS	MA0476.2	C_BACH1	8632	0.41902	324	0.33946	264	0.04089	1.10472E-59	False
FOS_MA1951.2	FOS	MA1951.2	C_FOSL2::JUNB	4098	0.85014	976	0.7632	897	-0.00335	3.50696E-01	False
FOSJUN_MA0099.4	FOS::JUN	MA0099.4	C_BACH1	6400	0.46741	359	0.39164	292	0.02059	2.31590E-30	False
FOSJUN_MA1126.2	FOS::JUN	MA1126.2	C_FOSL2::JUNB	5452	0.71834	998	0.6266	890	0.03211	9.39543E-44	False
FOSJUNB_MA1134.2	FOS::JUNB	MA1134.2	C_BACH1	6125	0.45273	298	0.37793	241	0.01823	8.35946E-26	False
JUNB_MA1140.3	JUNB	MA1140.3	C_FOSL2::JUNB	3516	0.94529	998	0.85282	905	0.00173	4.67346E-01	False
JUNB_MA0490.3	JUNB	MA0490.3	C_BACH1	6945	0.4519	329	0.37849	261	0.015	2.14702E-17	False
FOSJUND_MA1141.2	FOS::JUND	MA1141.2	C_BACH1	7150	0.45554	376	0.37994	306	0.02275	2.58823E-35	False
JUND_MA0492.2	JUND	MA0492.2	C_FOSL2::JUNB	9369	0.54951	1003	0.46107	884	0.05161	2.64995E-73	False
JUND_MA0491.3	JUND	MA0491.3	C_BACH1	6773	0.44036	311	0.36564	247	0.02196	2.22277E-35	False
FOSBJUNB_MA1135.2	FOSB::JUNB	MA1135.2	C_BACH1	6264	0.45278	305	0.37726	249	0.0211	2.33088E-29	False
FOSL1_MA0477.3	FOSL1	MA0477.3	C_BACH1	7494	0.44986	340	0.37404	272	0.02303	4.47463E-32	False
FOSL1JUN_MA1128.2	FOSL1::JUN	MA1128.2	C_BACH1	7316	0.4647	412	0.38804	338	0.02321	6.42803E-36	False
FOSL1JUNB_MA1137.2	FOSL1::JUNB	MA1137.2	C_BACH1	6871	0.42406	278	0.34338	221	0.04113	1.15286E-60	False
FOSL1JUND_MA1142.2	FOSL1::JUND	MA1142.2	C_BACH1	6917	0.46331	386	0.38327	319	0.03261	3.91433E-47	False
FOSL1JUND_MA1143.2	FOSL1::JUND	MA1143.2	C_FOSL1::JUND	4966	0.79314	1088	0.69147	973	0.05035	2.78863E-59	False
FOSL2_MA0478.2	FOSL2	MA0478.2	C_BACH1	12869	0.40027	424	0.3338	346	0.00481	5.79809E-06	False
FOSL2JUN_MA1130.2	FOSL2::JUN	MA1130.2	C_BACH1	6110	0.47546	356	0.40095	294	0.01605	1.36218E-15	False
FOSL2JUN_MA1131.2	FOSL2::JUN	MA1131.2	C_FOSL2::JUNB	4723	0.80934	1055	0.71514	958	0.03135	2.19867E-38	False
FOSL2JUNB_MA1138.2	FOSL2::JUNB	MA1138.2	C_BACH1	6436	0.44237	290	0.36741	237	0.02287	1.82459E-32	False
FOSL2JUNB_MA1139.2	FOSL2::JUNB	MA1139.2	C_FOSL2::JUNB	3448	0.87482	880	0.78163	802	0.02231	6.48154E-20	False
FOSL2JUND_MA1144.2	FOSL2::JUND	MA1144.2	C_BACH1	5913	0.45448	291	0.38125	237	0.01329	4.40432E-14	False
FOSL2JUND_MA1145.2	FOSL2::JUND	MA1145.2	C_FOSL2::JUNB	4647	0.81626	1048	0.71712	946	0.04298	8.25089E-54	False
FOXA1_MA0148.5	FOXA1	MA0148.5	C_FKH1	11716	0.39388	399	0.30696	335	0.07101	2.90687E-93	False
FOXA2_MA0047.4	FOXA2	MA0047.4	C_FKH1	11683	0.39302	441	0.30294	350	0.07806	7.53158E-95	False
FOXA3_MA1683.2	FOXA3	MA1683.2	C_FKH1	10426	0.40266	419	0.31276	334	0.07396	5.82821E-92	False
FOXC2_MA0846.2	FOXC2	MA0846.2	C_FOXC2	25828	0.3317	501	0.24902	364	0.07085	1.84615E-108	False
FOXD1_MA0031.2	FOXD1	MA0031.2	C_FKH1	5765	0.44982	305	0.35805	248	0.06776	1.10132E-71	False
FOXD2_MA0847.4	FOXD2	MA0847.4	C_FOXE1	25327	0.33688	504	0.2491	381	0.08526	2.31970E-114	False
FOXD3_MA0041.3	FOXD3	MA0041.3	C_FOXD3	36226	0.3251	618	0.23999	473	0.08406	1.85534E-123	False
FOXE1_MA1487.3	FOXE1	MA1487.3	C_FOXE1	34508	0.32951	623	0.2511	467	0.05755	1.90005E-103	False
FOXF2_MA0030.2	FOXF2	MA0030.2	C_FOXF2	13530	0.38103	418	0.29196	334	0.07809	2.50887E-96	False
FOXH1_MA0479.2	FOXH1	MA0479.2	C_FOXH1	11580	0.37593	317	0.28941	243	0.07204	1.09130E-89	False
FOXJ2ELF1_MA1952.2	FOXJ2::ELF1	MA1952.2	C_FOXJ2::ELF1	20454	0.54748	1844	0.45679	1514	0.0411	1.79433E-80	False
PITX1_MA0682.3	PITX1	MA0682.3	C_Ptx1	20553	0.36429	527	0.29261	432	0.03106	4.22728E-65	False
FOXK1_MA0852.3	FOXK1	MA0852.3	C_FKH1	13013	0.40186	479	0.31292	380	0.07223	3.50805E-92	False
FOXK2_MA1103.3	FOXK2	MA1103.3	C_FKH1	13013	0.40186	479	0.31292	380	0.07223	3.50805E-92	False
FOXO1ELF1_MA1953.2	FOXO1::ELF1	MA1953.2	C_FOXO1::ELK1	19310	0.47533	1073	0.38882	843	0.04388	1.47689E-81	False
FOXO1ELK1_MA1954.2	FOXO1::ELK1	MA1954.2	C_FOXO1::ELK1	19946	0.51698	1441	0.43254	1166	0.03247	4.23575E-66	False
FOXO1ELK3_MA1955.2	FOXO1::ELK3	MA1955.2	C_FOXO1::ELK1	15718	0.50112	1034	0.41405	847	0.04191	1.65954E-78	False
FOXO1FLI1_MA1956.2	FOXO1::FLI1	MA1956.2	C_FOXO1::ELK1	18522	0.47273	1051	0.38396	829	0.05152	1.41528E-84	False
FOXP1_MA0481.4	FOXP1	MA0481.4	C_FKH1	10426	0.40266	419	0.31276	334	0.07396	5.82821E-92	False
FOXP2_MA0593.2	FOXP2	MA0593.2	C_FKH1	24044	0.38597	765	0.3014	581	0.06115	2.15646E-99	False
GABPA_MA0062.4	GABPA	MA0062.4	C_Erg	26117	0.61685	2758	0.53111	2260	0.01953	2.03635E-55	False
GATA1_MA0035.5	GATA1	MA0035.5	C_GLN3	7472	0.38336	207	0.29323	158	0.07767	1.23836E-85	False
GATA1TAL1_MA0140.3	GATA1::TAL1	MA0140.3	C_GATA1::TAL1	9599	0.39617	299	0.30821	250	0.07021	3.65764E-90	False
GATA2_MA0036.4	GATA2	MA0036.4	C_grn	7438	0.3834	207	0.28631	161	0.10096	6.81166E-95	False
GATA4_MA0482.3	GATA4	MA0482.3	C_grn	8731	0.38195	227	0.28443	173	0.1042	6.51839E-104	False
GATA5_MA0766.3	GATA5	MA0766.3	C_GLN3	6745	0.39365	214	0.29698	169	0.09893	1.68052E-88	False
GATA6_MA1104.3	GATA6	MA1104.3	C_GLN3	10677	0.36104	234	0.26721	178	0.09879	1.80376E-102	False
GBX1_MA0889.2	GBX1	MA0889.2	C_PRRX2	5499	0.3759	190	0.29051	164	0.07855	6.95075E-75	False
GBX2_MA0890.2	GBX2	MA0890.2	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
GCM1_MA0646.2	GCM1	MA0646.2	C_GCM1	5081	0.5721	419	0.50876	356	-0.01929	4.09137E-27	False
SOX2_MA0143.5	SOX2	MA0143.5	C_Sox5	5638	0.41771	210	0.33852	180	0.0487	2.12814E-63	False
GCM2_MA0767.2	GCM2	MA0767.2	C_GCM2	4074	0.60175	359	0.54575	305	-0.04517	2.73838E-50	False
GFI1_MA0038.3	GFI1	MA0038.3	C_GFI1	13554	0.42322	650	0.34162	551	0.0449	9.78506E-72	False
GLI3_MA1491.3	GLI3	MA1491.3	C_GLI3	8519	0.58622	716	0.5369	634	-0.06626	3.65540E-79	False
GLIS1_MA0735.2	GLIS1	MA0735.2	C_GLIS3	5347	0.71511	627	0.65337	575	-0.03884	1.66492E-48	False
GRHL1_MA0647.2	GRHL1	MA0647.2	C_grh	4048	0.43531	185	0.3484	135	0.06064	1.44330E-58	False
GRHL2_MA1105.3	GRHL2	MA1105.3	C_GRHL2	9559	0.44377	428	0.36032	339	0.04766	4.42935E-67	False
GSC_MA0648.2	GSC	MA0648.2	C_Ptx1	20553	0.36429	527	0.29261	432	0.03106	4.22728E-65	False
GSC2_MA0891.2	GSC2	MA0891.2	C_Ptx1	20553	0.36429	527	0.29261	432	0.03106	4.22728E-65	False
GSX1_MA0892.2	GSX1	MA0892.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
GSX2_MA0893.3	GSX2	MA0893.3	C_Ubx	4623	0.32952	85	0.24491	50	0.07799	2.27213E-73	False
TCF3_MA0522.4	TCF3	MA0522.4	C_ZEB1	16213	0.57915	1264	0.51017	1095	-0.01116	3.53668E-27	False
HAND2_MA1638.2	HAND2	MA1638.2	C_lin-32	31090	0.4312	1141	0.35446	947	0.03404	4.18538E-74	False
HES1_MA1099.3	HES1	MA1099.3	C_HES1	5022	1.0228	1429	0.94386	1293	-0.06107	2.58395E-68	False
HES2_MA0616.3	HES2	MA0616.3	C_HEY1	4248	0.85768	842	0.7835	785	-0.04638	4.86966E-54	False
HESX1_MA0894.2	HESX1	MA0894.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
HEY2_MA0649.2	HEY2	MA0649.2	C_HEY1	3886	0.7779	649	0.69863	579	-0.02473	9.57902E-31	False
HIC2_MA0738.2	HIC2	MA0738.2	C_HIC2	22469	0.47974	1193	0.41144	1036	0.00714	4.53205E-15	False
HIF1A_MA1106.2	HIF1A	MA1106.2	C_ARNT::HIF1A	8640	0.76812	1356	0.69945	1225	-0.04137	1.18205E-60	False
HINFP_MA0131.3	HINFP	MA0131.3	C_HINFP	5022	0.96712	1049	0.91218	926	-0.11491	5.05274E-95	True
HLF_MA0043.4	HLF	MA0043.4	C_NFIL3	7889	0.39552	303	0.30371	252	0.08606	7.73171E-92	False
HMBOX1_MA0895.2	HMBOX1	MA0895.2	C_HMBOX1	4649	0.38038	167	0.28143	106	0.10761	2.55359E-95	True
HNF1A_MA0046.3	HNF1A	MA0046.3	C_HNF1A	11536	0.31185	142	0.21972	103	0.11418	5.09083E-110	True
HNF4A_MA1494.2	HNF4A	MA1494.2	C_HNF4A	8376	0.47391	428	0.39928	376	0.02169	1.00923E-38	False
HNF4A_MA0114.5	HNF4A	MA0114.5	C_HNF4G	12593	0.41642	431	0.34569	363	0.02398	2.04013E-48	False
HNF4G_MA0484.3	HNF4G	MA0484.3	C_HNF4G	12593	0.41642	431	0.34571	364	0.02396	2.20374E-48	False
