"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","SYMBOL"
"117","chr4",102598397,102598797,401,"*",4.45831560429257,3.96352931796222,4.8260592656747,-0.760748028169725,0.00788824844450391,0.999789157560756,20.77,10.45,12.09,15.08,19.61,31.87,18.36,25.76,40.31,25.54,"NFKB1"
"118","chr7",95324811,95325211,401,"*",3.54349258840443,3.99138912901743,2.89047780832556,1.18419892433054,0.00792908079725745,0.999789157560756,21.18,10.65,12.32,15.37,20,8.33,4.8,6.73,10.54,6.68,"PON1"
"119","chr17",59786469,59786869,401,"*",4.22113230758947,3.66661423286238,4.62070323490113,-0.85091327518408,0.00803330799056514,0.999789157560756,16.91,8.5,9.84,12.28,15.97,27.64,15.92,22.34,34.96,22.15,"VMP1"
"120","chr9",15552801,15553201,401,"*",5.0858456519318,4.68329175557012,5.40023140411218,-0.617229241476489,0.00805017236037072,0.999789157560756,34.21,17.21,19.91,24.84,32.3,47.45,27.33,38.34,60.01,38.02,"CCDC171"
"121","chr17",80789735,80790135,401,"*",3.30494194435501,3.80690203327682,2.52864556365398,1.35654134706348,0.00810853271342827,0.999789157560756,18.63,9.37,10.84,13.53,17.6,6.48,3.73,5.24,8.2,5.19,"LOC101928855"
"122","chr5",127229275,127229675,401,"*",4.63548975290988,4.1789691394567,4.98174698382051,-0.701674168808717,0.00818824080135765,0.999789157560756,24.12,12.13,14.04,17.51,22.77,35.5,20.45,28.69,44.9,28.45,"MEGF10"
"123","chr20",2688037,2688437,401,"*",4.30458470350363,4.61622409516338,3.90653364866582,0.801745153430242,0.00826491481552037,0.999789157560756,32.66,16.42,19,23.71,30.84,16.85,9.71,13.62,21.31,13.5,"EBF4"
"124","chr14",73760095,73760495,401,"*",5.66904995268716,5.28734370611612,5.97060328781157,-0.584372045871606,0.00834938279273947,0.999789157560756,52,26.15,30.26,37.75,49.1,70.46,40.59,56.94,89.11,56.45,"MIDEAS"
"125","chr6",36874761,36875161,401,"*",4.92289061410454,5.16582238645156,4.63060082217748,0.629931212167014,0.00848149054440562,0.999789157560756,47.8,24.04,27.82,34.7,45.13,27.83,16.03,22.49,35.2,22.3,"PPIL1"
"126","chr5",97737928,97738328,401,"*",3.33381448957235,3.82548445018314,2.5821756527991,1.32135877565001,0.0084954454144747,0.999789157560756,18.88,9.49,10.99,13.7,17.82,6.73,3.88,5.44,8.51,5.39,"LINC02234"
"127","chr2",136570700,136571100,401,"*",3.00761464347332,3.58303704663787,2.03586216325656,1.61291442682968,0.0085289655078465,0.999789157560756,15.96,8.03,9.29,11.58,15.07,4.61,2.65,3.72,5.83,3.69,"THSD7B"
"128","chr1",156456894,156457294,401,"*",5.35195111619077,4.9663789453764,5.65590675732368,-0.590281792607817,0.00853890249689257,0.999789157560756,41.63,20.94,24.22,30.22,39.31,56.65,32.63,45.78,71.65,45.39,"MIR9-1HG"
"129","chr3",49903736,49904136,401,"*",5.06983169809702,4.66959834813835,5.38280383250986,-0.613358753842485,0.00862828099429978,0.999789157560756,33.89,17.04,19.72,24.6,32,46.88,27,37.88,59.29,37.56,"MST1R"
"130","chr1",84479311,84479711,401,"*",4.93956865791033,4.52779356953134,5.25953575922775,-0.631678696005733,0.00868544283692766,0.999789157560756,30.71,15.45,17.87,22.3,29,43.04,24.79,34.78,54.44,34.49,"RPF1"
"131","chr4",102501136,102501536,401,"*",5.30574701330284,4.91823141167121,5.61090637826257,-0.593348422540876,0.00868982465517239,0.999789157560756,40.26,20.25,23.43,29.23,38.02,54.91,31.63,44.37,69.45,44,"NFKB1"
"132","chr3",111674428,111674828,401,"*",5.72538252514133,5.34675662385829,6.02501422617205,-0.57942824223845,0.00873171915367574,0.999789157560756,54.18,27.25,31.53,39.34,51.16,73.16,42.15,59.13,92.54,58.62,"PLCXD2"
"133","chr1",209576394,209576794,401,"*",3.56723099785328,4.00244174880498,2.941055497519,1.14545771607442,0.00883467462719019,0.999789157560756,21.34,10.73,12.42,15.49,20.15,8.63,4.97,6.97,10.91,6.91,"CAMK1G"
"134","chr21",43776220,43776620,401,"*",5.32445584167523,4.94111481220114,5.62702631348581,-0.586604586004949,0.00892965784890516,0.999789157560756,40.9,20.57,23.8,29.7,38.62,55.52,31.98,44.87,70.23,44.49,"CSTB"
"135","chr7",70567873,70568273,401,"*",2.9908476364854,3.54968300787272,2.06650463081603,1.55180084496527,0.00899004122604156,0.999789157560756,15.59,7.84,9.07,11.32,14.72,4.71,2.71,3.8,5.95,3.77,"AUTS2"
"136","chr8",102600816,102601216,401,"*",4.19013634476507,3.63954631822563,4.58767554891327,-0.844418326047187,0.00899320990490302,0.999789157560756,16.59,8.35,9.66,12.05,15.67,27.02,15.56,21.83,34.17,21.65,"ODF1"
"137","chr7",85557235,85557635,401,"*",2.45839503458949,3.14243703909306,1.1123363796959,2.06443443390657,0.00906040590727427,0.999789157560756,11.76,5.91,6.84,8.54,11.1,2.43,1.4,1.96,3.07,1.95,"LINC00972"
"138","chr8",127993017,127993417,401,"*",4.54882446947675,4.82345471610701,4.20932596252825,0.707682905791189,0.00913675602612139,0.999789157560756,37.7,18.96,21.94,27.37,35.6,20.78,11.97,16.8,26.29,16.65,"PVT1"
"139","chr14",73633511,73633911,401,"*",4.24542829695345,4.55844757475931,3.84511765476972,0.805384261642703,0.00918036572214661,0.999789157560756,31.37,15.78,18.26,22.78,29.63,16.15,9.3,13.05,20.42,12.94,"DNAL1"
"140","chr13",107444865,107445265,401,"*",2.55413530944017,3.22013966616239,1.27949264575438,1.9816667751644,0.00922841918703703,0.999789157560756,12.41,6.24,7.22,9.01,11.72,2.73,1.57,2.2,3.45,2.19,"MIR1267"
"141","chr17",48113082,48113482,401,"*",3.98504491654625,4.34013307353281,3.51298853992566,0.916821131404019,0.00934683022329281,0.999789157560756,26.97,13.56,15.69,19.58,25.47,12.83,7.39,10.37,16.22,10.28,"SNX11"
"142","chr19",32345457,32345857,401,"*",5.03313506394627,5.26630416509856,4.75487677344826,0.606508976945277,0.00937811853561859,0.999789157560756,51.25,25.77,29.82,37.2,48.39,30.33,17.47,24.52,38.37,24.31,"ZNF507"
"143","chr12",31073624,31074024,401,"*",5.09081229914097,4.69325026350582,5.4021525976793,-0.609215801043693,0.00939606303120597,0.999789157560756,34.45,17.33,20.05,25.01,32.53,47.51,27.37,38.4,60.09,38.07,"DDX11-AS1"
"144","chr7",128275988,128276388,401,"*",3.55739732569087,2.79149041397257,4.05505202572917,-1.15180531789121,0.00946544246011702,0.999789157560756,9.22,4.64,5.36,6.69,8.7,18.68,10.76,15.09,23.62,14.96,"LEP"
"145","chr6",42423021,42423421,401,"*",3.08653827345642,3.63128640701499,2.20086358305623,1.50232970616877,0.00951619197173164,0.999789157560756,16.5,8.3,9.6,11.98,15.58,5.17,2.98,4.17,6.53,4.14,"TRERF1"
"146","chr19",37210452,37210852,401,"*",4.80642552917735,5.05449756019961,4.50665400327466,0.642286509149979,0.00953398835732737,0.999789157560756,44.25,22.25,25.75,32.12,41.78,25.54,14.71,20.64,32.3,20.46,"ZNF585B"
"147","chr6",6248824,6249224,401,"*",3.13015772252464,3.67097790234007,2.25501692713553,1.48845869822435,0.00958899797356862,0.999789157560756,16.96,8.53,9.87,12.31,16.01,5.36,3.09,4.33,6.78,4.3,"F13A1"
"148","chr1",154453347,154453747,401,"*",3.36915711403176,3.84762668666687,2.64829581550732,1.27955404673436,0.00967546952921794,0.999789157560756,19.17,9.64,11.16,13.92,18.1,7.04,4.06,5.69,8.91,5.64,"IL6R"
"149","chr17",5031543,5031943,401,"*",4.46717720768003,4.75073463364393,4.11390657225945,0.730091570325686,0.00972359777452031,0.999789157560756,35.85,18.03,20.86,26.02,33.85,19.45,11.21,15.72,24.6,15.59,"SLC52A1"
"150","chr18",60740372,60740772,401,"*",3.55013298298419,2.78808526849293,4.04617722132504,-1.14676609154082,0.00976564351138567,0.999789157560756,9.2,4.63,5.35,6.68,8.68,18.56,10.69,15,23.48,14.87,"MC4R"
"151","chr7",332559,332959,401,"*",4.82789915201408,4.41077411834091,5.15107831918842,-0.640046641177035,0.009765901526968,0.999789157560756,28.32,14.24,16.48,20.56,26.74,39.92,23,32.26,50.49,31.99,"FOXL3-OT1"
"152","chr14",102797035,102797435,401,"*",2.90108799856354,1.75895608795652,3.53047769036696,-1.63983665768464,0.00980822374403043,0.999789157560756,4.51,2.27,2.62,3.27,4.26,12.98,7.48,10.49,16.42,10.4,"TRAF3"
"153","chr1",71573907,71574307,401,"*",2.85328568161903,3.45124282544212,1.81358436517373,1.69817668756012,0.00981892721442268,0.999789157560756,14.56,7.32,8.48,10.57,13.75,3.95,2.28,3.19,5,3.16,"NEGR1"
"154","chr21",45266410,45266810,401,"*",4.32398352262401,3.80959674156224,4.70239477110422,-0.790114791611425,0.00992043440357966,0.999789157560756,18.67,9.39,10.87,13.55,17.63,29.25,16.85,23.64,37,23.44,"POFUT2"
"155","chr12",12707479,12707879,401,"*",2.89760609264332,3.48574131395057,1.88804585086036,1.66087453485932,0.00999098402463,0.999789157560756,14.92,7.5,8.68,10.83,14.08,4.16,2.4,3.36,5.26,3.33,"CDKN1B"
"156","chr7",27220306,27220706,401,"*",3.60788347870579,2.88086819994192,4.08902478643512,-1.09860867672443,0.0100023467960086,0.999789157560756,9.81,4.93,5.71,7.12,9.26,19.12,11.01,15.45,24.18,15.32,"HOTTIP"
"157","chr2",160407678,160408078,401,"*",4.82412920337979,4.40630204831735,5.14772850618944,-0.641081541480498,0.0100929154052772,0.999789157560756,28.23,14.2,16.43,20.5,26.66,39.83,22.94,32.19,50.38,31.91,"MIR4785"
"158","chr18",68184541,68184941,401,"*",3.52022994258666,3.95055220386017,2.9042033605895,1.13071982617483,0.0101599599576442,0.999789157560756,20.59,10.35,11.98,14.95,19.44,8.41,4.85,6.8,10.64,6.74,"LINC01903"
"159","chr3",61598854,61599254,401,"*",2.96566111429936,3.52241269360303,2.04712772202125,1.54389219006725,0.0102063279752171,0.999789157560756,15.3,7.7,8.9,11.11,14.45,4.64,2.67,3.75,5.87,3.72,"PTPRG"
"160","chr1",1746045,1746445,401,"*",5.08670999735934,5.32067101220132,4.80732211372183,0.608253384782939,0.0102337704563301,0.999789157560756,53.21,26.76,30.97,38.63,50.25,31.46,18.12,25.42,39.79,25.21,"SLC35E2A"
"161","chr6",53335416,53335816,401,"*",4.32885382563869,3.82324246277479,4.70251670095164,-0.776775831483534,0.0102457301914123,0.999789157560756,18.85,9.48,10.97,13.68,17.8,29.25,16.85,23.64,37,23.44,"RPS16P5"
"162","chr15",90838091,90838491,401,"*",5.42683533168235,5.05257296453131,5.72373345883256,-0.572090934819311,0.0102788190292524,0.999789157560756,44.19,22.23,25.72,32.08,41.73,59.37,34.2,47.98,75.1,47.57,"BLM"
"163","chr1",99766445,99766845,401,"*",3.54641491929421,3.98118907459995,2.92115014069592,1.14358506385591,0.0103376299943481,0.999789157560756,21.03,10.58,12.24,15.27,19.86,8.51,4.9,6.88,10.76,6.82,"FRRS1"
"164","chr6",153557097,153557497,401,"*",3.42719999433422,3.89164360973644,2.73804002037956,1.2348440911657,0.01037916606379,0.999789157560756,19.76,9.94,11.5,14.35,18.66,7.5,4.32,6.06,9.48,6.01,"RGS17"
"165","chr17",43654114,43654514,401,"*",2.69977363611082,3.34009348384374,1.51968805685101,1.8713869533091,0.0105698625447907,0.999789157560756,13.48,6.78,7.85,9.79,12.73,3.22,1.86,2.6,4.07,2.58,"MEOX1"
"166","chr1",159318664,159319064,401,"*",2.82820345618764,3.42752124280642,1.7842601307142,1.70210010774183,0.0106556472412062,0.999789157560756,14.33,7.21,8.34,10.4,13.53,3.87,2.23,3.13,4.89,3.1,"OR10J3"
"167","chr8",105318850,105319250,401,"*",3.66249908363982,2.96458081569901,4.13086230631136,-1.05718332516805,0.0106696048524381,0.999789157560756,10.39,5.23,6.05,7.55,9.81,19.68,11.34,15.91,24.9,15.77,"ZFPM2"
"168","chr19",29811627,29812027,401,"*",5.99049543989556,5.6216593139688,6.2839754177817,-0.563817875298904,0.0106933976676397,0.999789157560756,65.56,32.97,38.15,47.6,61.9,87.55,50.43,70.75,110.73,70.15,"CCNE1"
"169","chr16",58011205,58011605,401,"*",3.55903205092786,3.99493454081203,2.93141186657791,1.1475314592869,0.0107271218146853,0.999789157560756,21.23,10.68,12.35,15.41,20.05,8.57,4.94,6.93,10.84,6.87,"USB1"
"170","chr3",143047828,143048228,401,"*",2.95519587507002,3.51400100375551,2.03093741373147,1.55061822125955,0.0107435922374361,0.999789157560756,15.21,7.65,8.85,11.04,14.36,4.59,2.64,3.71,5.81,3.68,"U2SURP"
"171","chr6",107716679,107717079,401,"*",4.46207643881518,4.74095974512279,4.1160436766784,0.71813847374421,0.0108271915465376,0.999789157560756,35.6,17.91,20.72,25.85,33.62,19.48,11.22,15.74,24.64,15.61,"SCML4"
"172","chr12",41221007,41221407,401,"*",3.47549266677627,3.92332180428246,2.82262244909446,1.18365570490222,0.0108818337942958,0.999789157560756,20.2,10.16,11.76,14.67,19.08,7.95,4.58,6.42,10.05,6.37,"PDZRN4"
"173","chr7",8152513,8152913,401,"*",4.1679363532473,4.48939296181947,3.75368432224163,0.827092702525976,0.0110022485273329,0.999789157560756,29.91,15.04,17.41,21.71,28.24,15.15,8.73,12.25,19.17,12.14,"ICA1"
"174","chr2",189426982,189427382,401,"*",3.59219813456071,4.01545509380846,2.99065487962018,1.10980418265587,0.0110518603854827,0.999789157560756,21.53,10.83,12.53,15.63,20.33,8.93,5.14,7.22,11.3,7.16,"WDR75"
"175","chr11",123681084,123681484,401,"*",4.19145823151997,3.6534090580201,4.58245431152476,-0.825888618337673,0.0110999054706681,0.999789157560756,16.75,8.43,9.75,12.16,15.82,26.92,15.51,21.75,34.05,21.57,"SCN3B"
"176","chr11",23202226,23202626,401,"*",3.77858524998807,3.11423168535136,4.23173787432558,-1.01018136582784,0.0112696822056474,0.999789157560756,11.53,5.8,6.71,8.37,10.89,21.11,12.16,17.06,26.7,16.91,"MIR8054"
"177","chrX",52995417,52995817,401,"*",5.1577879049765,4.77391966830892,5.46068599853876,-0.587239507641624,0.0112815353599854,0.999789157560756,36.43,18.32,21.2,26.45,34.4,49.48,28.5,39.99,62.58,39.64,"FAM156A"
"178","chr16",88633684,88634084,401,"*",4.74762218587955,4.31726111024741,5.07866690572544,-0.660623327095177,0.0112923601802824,0.999789157560756,26.54,13.35,15.45,19.27,25.06,37.97,21.87,30.68,48.02,30.42,"ZC3H18"
"179","chr17",44968703,44969103,401,"*",4.3325142405778,3.83158075442821,4.70362765233299,-0.769685906966834,0.0113075278818327,0.999789157560756,18.96,9.53,11.03,13.76,17.9,29.28,16.86,23.66,37.03,23.46,"C1QL1"
"180","chr11",37225155,37225555,401,"*",3.68634614952114,4.08443530848175,3.13469446431414,1.03618691383939,0.0113283451795544,0.999789157560756,22.59,11.36,13.15,16.4,21.33,9.87,5.68,7.97,12.48,7.91,"IFTAP"
"181","chr20",23889735,23890135,401,"*",4.34570009182951,4.63584455359754,3.98212711514739,0.746332241231129,0.0114233849052492,0.999789157560756,33.1,16.65,19.26,24.03,31.26,17.76,10.23,14.35,22.46,14.23,"CST5"
"182","chr17",76956625,76957025,401,"*",3.55784557393478,3.98359520398555,2.95121720221757,1.11723125862034,0.0114896388387367,0.999789157560756,21.06,10.59,12.26,15.29,19.89,8.69,5.01,7.02,10.99,6.96,"MGAT5B"
"183","chr17",59220270,59220670,401,"*",5.49177714016692,5.70438454662027,5.24233120848773,0.557903916403777,0.0115288345634422,0.999789157560756,69.43,34.92,40.4,50.4,65.56,42.53,24.5,34.37,53.79,34.08,"GDPD1"
"184","chr21",18163721,18164121,401,"*",2.61887867955301,3.26124077754984,1.43155704788919,1.87667042882273,0.0116092498277431,0.999789157560756,12.77,6.42,7.43,9.27,12.05,3.03,1.75,2.45,3.83,2.43,"CHODL"
"185","chr4",108486575,108486975,401,"*",3.12480800289484,3.6540317892417,2.28016211922029,1.44812176535661,0.0116416517712596,0.999789157560756,16.76,8.43,9.75,12.17,15.83,5.46,3.14,4.41,6.9,4.37,"RPL34-DT"
"186","chr13",102596683,102597083,401,"*",6.09634386496738,5.73008596511014,6.38819237831734,-0.559694470587394,0.0117387735148434,0.999789157560756,70.67,35.55,41.13,51.31,66.74,94.11,54.21,76.05,119.03,75.4,"TPP2"
"187","chr1",21659231,21659631,401,"*",5.05598521911731,4.66811155201971,5.36136607669854,-0.593573335808316,0.0117683666599397,0.999789157560756,33.85,17.03,19.7,24.58,31.97,46.19,26.61,37.33,58.42,37.01,"RAP1GAP"
"188","chrX",42637267,42637667,401,"*",2.55331369002662,3.21958099565271,1.27766117860612,1.97952853418863,0.0117805174785439,0.999789157560756,12.4,6.24,7.22,9,11.71,2.72,1.57,2.2,3.45,2.18,"PPP1R2C"
"189","chr12",72271324,72271724,401,"*",3.34419246495459,3.80753572129287,2.65747744135418,1.23088910608372,0.0118159431970228,0.999789157560756,18.64,9.38,10.85,13.53,17.6,7.09,4.08,5.73,8.97,5.68,"TRHDE-AS1"
"190","chr10",96587830,96588230,401,"*",3.90209385099473,4.2589420029227,3.42690964994754,0.921318600493975,0.0118802924679371,0.999789157560756,25.49,12.82,14.84,18.51,24.07,12.08,6.96,9.77,15.28,9.68,"TM9SF3"
"191","chr22",18024191,18024591,401,"*",4.19339137838055,4.50484003284319,3.79565221096097,0.800808866546343,0.0119161929931738,0.999789157560756,30.23,15.2,17.59,21.95,28.54,15.6,8.99,12.61,19.73,12.5,"MICAL3"
"192","chr6",34757247,34757647,401,"*",5.26537261714672,5.48108284244541,5.01164159248164,0.565001324075738,0.0119396777566781,0.999789157560756,59.47,29.91,34.61,43.18,56.16,36.24,20.88,29.29,45.84,29.04,"SNRPC"
"193","chr11",118215285,118215685,401,"*",3.75860552198846,4.13991417581751,3.23882343292683,0.988821723163776,0.0119527574136368,0.999789157560756,23.47,11.81,13.66,17.04,22.17,10.61,6.11,8.57,13.42,8.5,"JAML"
"194","chr2",167202315,167202715,401,"*",2.91469743336705,3.49329632660702,1.93362155342927,1.62380212744807,0.0119700150806379,0.999789157560756,14.99,7.54,8.73,10.89,14.16,4.29,2.47,3.47,5.43,3.44,"XIRP2"
"195","chr1",168136442,168136842,401,"*",4.11700233233597,3.56619680046656,4.51465322111959,-0.844870796983528,0.0119890403735409,0.999789157560756,15.77,7.93,9.18,11.45,14.89,25.68,14.79,20.75,32.48,20.58,"GPR161"
"196","chr2",239602672,239603072,401,"*",3.42453062042824,3.87806266533114,2.75935347764388,1.2006694627851,0.0120837668444299,0.999789157560756,19.58,9.85,11.39,14.21,18.49,7.61,4.38,6.15,9.62,6.1,"LOC150935"
"197","chr6",138404006,138404406,401,"*",5.63352834273821,5.27084122105961,5.9231094364494,-0.553419639705571,0.012103414086893,0.999789157560756,51.41,25.86,29.92,37.32,48.54,68.17,39.27,55.09,86.23,54.62,"HEBP2"
"198","chr6",32271602,32272002,401,"*",2.51092630033431,3.16075851924626,1.2967338841814,1.908592732256,0.0121370331476128,0.999789157560756,11.91,5.99,6.93,8.64,11.24,2.76,1.59,2.23,3.49,2.21,"TSBP1-AS1"
"199","chr10",110414600,110415000,401,"*",4.92382759660636,4.52522323886584,5.23580520154256,-0.610516969632289,0.0121814286942845,0.999789157560756,30.66,15.42,17.84,22.26,28.95,42.34,24.39,34.21,53.55,33.92,"DUSP5"
"200","chr10",86742088,86742488,401,"*",3.17528975177934,3.68942692410254,2.36902425486526,1.39543154703852,0.0122017910621725,0.999789157560756,17.18,8.64,10,12.47,16.22,5.8,3.34,4.69,7.34,4.65,"BMPR1A"
"201","chr8",90645545,90645945,401,"*",5.68454971677295,5.32205223374821,5.97401013438224,-0.553190969948307,0.0122194918818711,0.999789157560756,53.26,26.79,31,38.67,50.3,70.62,40.68,57.07,89.32,56.59,"TMEM64"
"202","chr12",130175944,130176344,401,"*",3.27219398253731,3.77094323262309,2.50365579537056,1.34483195531404,0.012269339637103,0.999789157560756,18.18,9.14,10.58,13.2,17.16,6.37,3.67,5.15,8.06,5.11,"FZD10"
"203","chr2",171992983,171993383,401,"*",2.63567333849727,3.26617923259481,1.48972403803677,1.82708388124159,0.0122744501420969,0.999789157560756,12.81,6.44,7.46,9.3,12.1,3.16,1.82,2.55,3.99,2.53,"SLC25A12"
"204","chr8",11589562,11589962,401,"*",3.7206573313482,3.04977862237829,4.17680742147915,-1.01929694788885,0.0123652406648665,0.999789157560756,11.03,5.55,6.42,8,10.41,20.32,11.71,16.42,25.7,16.28,"LINC00208"
"205","chr11",108344811,108345211,401,"*",3.33275329093637,3.79189556530548,2.65531773902058,1.21792669333029,0.0124153764208677,0.999789157560756,18.44,9.28,10.73,13.39,17.41,7.08,4.08,5.72,8.95,5.67,"ATM"
"206","chr18",36086579,36086979,401,"*",2.85995454857833,1.72106947226464,3.48839185852604,-1.63558053323368,0.0124243068569759,0.999789157560756,4.39,2.21,2.55,3.19,4.15,12.61,7.26,10.19,15.95,10.1,"RPRD1A"
"207","chr18",1993261,1993661,401,"*",2.54413417889546,3.1935600098513,1.33142013721131,1.90492332702253,0.0124266066212054,0.999789157560756,12.18,6.13,7.09,8.84,11.5,2.83,1.63,2.28,3.58,2.27,"METTL4"
"208","chr3",13421000,13421400,401,"*",5.25598619152524,4.88215766100123,5.55261180199382,-0.571060502078823,0.0124387507414047,0.999789157560756,39.27,19.75,22.85,28.51,37.08,52.73,30.38,42.62,66.7,42.25,"NUP210"
"209","chr1",166910379,166910779,401,"*",3.89469901945836,4.25183594756547,3.41900059845995,0.922036917475681,0.0124722336891903,0.999789157560756,25.37,12.76,14.76,18.42,23.95,12.02,6.92,9.71,15.2,9.63,"TADA1"
"210","chr14",103546734,103547134,401,"*",4.39943228050593,3.92621326734367,4.75517533764994,-0.727206433879157,0.0124894531268724,0.999789157560756,20.24,10.18,11.78,14.7,19.11,30.34,17.48,24.52,38.38,24.31,"KLC1"
"211","chr1",31889159,31889559,401,"*",4.42754724692061,4.70554609747417,4.08287736073,0.715626761105665,0.0125541256540077,0.999789157560756,34.74,17.47,20.22,25.22,32.81,19.04,10.97,15.39,24.08,15.26,"PTP4A2"
"212","chr5",14664353,14664753,401,"*",5.30465758464719,4.93327538585444,5.59974401851779,-0.567234344395239,0.0125542264032197,0.999789157560756,40.68,20.46,23.68,29.54,38.41,54.48,31.39,44.03,68.91,43.66,"OTULIN-DT"
